idx,cq1,cq2,cq3,cq4,cq5,cq6,cq7,cq8,cq9,cq10,cq11,cq12,cq13,cq14,cq15,cq16,cq17,cq18,cq19,cq20,cq21,cq22,cq23,cq24,cq25,cq26,cq27,cq28,cq29,cq30,cq31,cq32,cq33,cq34,cq35,cq36,cq37,cq38,cq39,cq40,cq41,cq42,cq43,cq44,cq45,cq46,cq47,cq48,cq49,cq50_1,cq50_2,cq50_3,cq50_4,cq50_5,cq50_6,cq50_7,cq50_8,iq1,iq2,iq3,iq4,iq5,iq6,bq1,bq2,bq3,bq4,bq5,bq5_1,bq6,bq7,bq8_1,bq8_2,bq8_3,bq9,bq10,bq11,bq12_1,bq12_2,bq12_3,bq12_4,bq12_5,bq13,bq14,bq15,bq16,bq17,bq18,bq19,bq20,bq21,bq221,bq222,bq223,bq231,bq232,bq233,bq234,bq235,bq241,bq242,bq243,bq244,bq245,bq25,bq25_1,bq26_1,bq26_1a,bq26_2,bq26_2a,bq26_3,bq26_3a,bq26_4,bq26_4a,bq27,bq28,bq34,bq35,bq36,bq37,bq38,bq38_1,bq38_2,bq39,bq40,bq41_1,bq41_2,bq41_3,knowcode,text_response,major
9926,5,1,1,1,1,2,1,1,2,1,3,1,1,1,5,1,1,3,2,2,3,1,1,1,1,1,1,3,1,4,3,3,3,5,4,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,3,4,14,4,2,2.0,2,0.0,7,1,3,1,2,3,2,1,3.0,2,3,4,2,1,1,1,2,1,1,1,4,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,3.0,0,3.0,0,2,3.0,4.0,2.0,65.0,1.0,1.0,1,0,1,40.0,1950,1500,0,561101,누군가 청소부 청소도구들 식당보조원 없음 없음,0
9927,5,3,5,1,3,5,5,1,4,5,3,1,1,5,5,5,3,4,4,1,4,3,4,1,3,3,5,3,3,3,1,1,1,4,5,5,1,1,1,4,5,3,2,2,3,5,1,1,1,1,1,1,1,1,1,1,1,5,3,1,4,3,2,3,1,4,2.0,1,2.0,3,2,5,5,4,3,5,5,3.0,3,3,3,3,1,1,1,2,1,1,2,3,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,1,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,3.0,1.0,54.0,2.0,1.0,1,0,1,40.0,5500,4000,0,824101,다양한 용접기술습득 안전수칙 배우기 정비복 아르곤 용접기 보안경 보호장갑 보호마스크,기계
9928,4,3,4,4,3,3,3,3,2,2,2,2,2,4,4,4,3,3,3,1,2,1,2,1,1,1,2,1,3,3,2,2,2,2,2,4,3,3,2,3,2,2,2,2,3,2,1,1,2,1,1,1,1,1,1,1,1,3,4,2,4,4,4,5,2,2,1.0,1,2.0,3,4,4,4,4,4,4,4,4.0,4,4,4,4,1,1,1,2,1,1,1,4,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,3.0,3.0,1.0,39.0,4.0,1.0,1,0,1,40.0,6500,3000,0,155302,수질환경기술사 수질검사방법 지속 수질오염 컴퓨터,물리학
9929,4,2,3,2,4,2,4,1,2,2,2,3,2,4,1,1,4,2,1,1,1,2,1,1,1,1,1,1,2,4,2,3,3,5,1,3,3,2,3,2,4,2,2,3,3,4,1,1,5,1,2,3,1,1,1,1,1,2,1,1,2,2,2,10,1,5,2.0,2,0.0,4,4,3,3,2,2,4,3,3.0,1,3,4,3,1,1,1,1,1,1,1,2,0.0,0,2,0.0,0,0,3,0.0,0,0,0,0,4,0,1,1,2.0,0,2.0,0,2.0,0,2.0,0,2,3.0,4.0,2.0,29.0,4.0,2.0,0,6,0,35.0,0,0,2900,416303,수가 유지 직종 브이웨더 기간제교사,언론정보학
9930,5,1,5,1,5,5,5,5,5,5,5,3,2,5,1,1,5,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,5,5,1,4,5,5,2,5,5,5,2,5,5,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,2,2,2,11,1,2,1.0,1,1.0,1,2,3,3,3,3,3,1,3.0,3,3,3,3,2,2,1,1,1,1,1,1,0.0,0,2,0.0,0,0,0,0.0,5,1,0,0,0,0,1,2,2.0,0,2.0,0,2.0,0,2.0,0,2,2.0,4.0,1.0,58.0,4.0,1.0,1,0,1,40.0,5000,3500,0,32501,대리점자격증 숙련기간필요 자동화 직업 인구 감소 대리점 대표 PC 없음 없음 없음,농학
9931,5,3,5,5,4,3,5,5,4,3,3,4,2,5,2,1,3,1,1,1,1,1,1,1,1,1,1,1,4,2,2,5,2,5,4,3,4,2,2,1,5,3,3,4,3,3,1,1,4,1,1,1,1,1,1,1,1,3,4,2,2,3,2,13,2,5,2.0,2,0.0,3,7,5,2,2,4,4,3,3.0,3,4,4,4,3,1,1,2,1,1,2,3,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,3.0,4.0,1.0,34.0,6.0,1.0,1,0,2,50.0,4800,4000,0,121104,이유 컴퓨터,생물학
9932,4,4,5,4,4,4,4,4,4,4,4,4,4,5,1,2,4,1,1,1,1,1,1,1,1,1,1,1,5,1,1,3,1,4,1,5,4,4,4,2,4,2,4,4,4,4,1,2,1,3,1,3,1,1,1,1,1,5,4,2,5,5,4,11,1,2,2.0,1,4.0,5,5,4,4,4,4,4,4,3.0,0,0,0,3,1,1,1,2,1,1,1,4,80.0,1,0,0.0,1,0,0,0.0,0,0,0,0,0,5,1,1,1.0,2,1.0,2,1.0,2,1.0,2,2,3.0,2.0,1.0,39.0,4.0,1.0,1,0,1,53.0,5300,3000,0,31402,선물거래 지금 컴퓨터,경영
9933,4,1,4,4,3,3,3,2,2,2,2,2,2,4,3,1,3,2,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,3,1,3,2,1,1,4,3,4,2,3,1,3,1,1,4,1,1,1,1,1,1,1,1,5,2,1,2,5,4,3,1,4,2.0,2,0.0,4,4,4,4,4,4,4,4,3.0,3,3,4,3,2,1,1,2,2,1,1,3,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,1,1.0,1,1.0,1,1.0,2,2,3.0,2.0,1.0,33.0,4.0,1.0,1,0,1,50.0,4500,2600,0,151108,조선업 약세 캐드 엑셀 파워포인트,에너지 공학
9934,5,4,4,5,5,5,5,5,3,3,3,3,3,4,3,3,3,3,3,3,1,1,1,1,1,1,1,1,4,2,2,5,1,2,1,2,3,3,3,3,3,3,3,3,1,4,1,2,3,2,2,2,1,1,1,1,1,3,3,4,3,3,4,10,1,3,1.0,1,3.0,2,5,4,4,4,5,4,4,4.0,4,4,5,4,2,1,2,1,1,1,1,4,90.0,1,0,0.0,1,0,0,0.0,0,0,0,0,4,0,2,0,1.0,1,1.0,2,1.0,1,1.0,1,2,2.0,3.0,2.0,33.0,4.0,1.0,1,0,1,40.0,3000,2700,0,415501,정보처리기사 코딩 언어 공부 색채 디자인 공부 자동화 디자이너 포토샵 디자이너 필드가 가장 맞음 색채 디자인 활용 분야,서양학
9935,5,5,5,4,5,5,5,5,5,5,5,5,3,4,4,2,3,3,3,1,2,2,2,1,1,4,2,2,4,3,1,1,2,3,4,5,5,5,4,4,5,5,5,2,5,5,1,1,5,3,1,1,1,1,1,1,1,3,5,5,5,5,5,2,2,2,1.0,1,4.0,6,3,5,5,5,5,5,4,4.0,4,4,5,5,3,1,2,2,1,1,1,4,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,1,1.0,2.0,1.0,53.0,3.0,1.0,1,0,1,52.0,6000,3000,0,705901,화약류 관리 산업기사 화약류 관리기사 전독약료 발파 용량 감소 광부 전산,품질경영
9936,5,1,4,1,4,3,2,3,2,2,2,3,2,5,1,1,3,4,1,1,1,1,4,2,2,3,2,4,2,4,2,2,3,3,5,3,2,2,3,2,2,2,2,2,3,5,1,1,4,1,1,1,1,1,1,1,1,2,3,2,2,2,2,3,1,2,1.0,2,0.0,3,2,3,3,3,3,3,3,4.0,3,4,4,4,1,1,1,2,1,1,2,4,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,4.0,1.0,34.0,4.0,1.0,1,0,1,52.0,2900,2700,0,873201,식품가공기능사 생산 라인 자동화 정미기 연미기 선별기,산업공학
9937,5,1,5,1,1,4,3,4,4,4,4,3,2,5,5,1,4,3,4,1,1,3,3,1,3,1,3,3,2,3,3,4,2,5,5,4,3,1,5,1,4,4,4,3,3,5,2,1,5,1,1,1,1,1,1,1,1,3,3,3,3,3,3,6,4,1,2.0,2,0.0,5,1,4,2,2,4,4,3,2.0,0,0,0,3,3,2,4,1,3,3,3,5,0.0,0,2,0.0,0,0,0,0.0,5,1,0,0,0,0,1,1,2.0,0,2.0,0,2.0,0,2.0,0,2,2.0,3.0,1.0,64.0,1.0,2.0,0,6,0,50.0,0,0,2500,702502,대체 개발 망치 도라이버 유리칼 드릴 실리콘총 실리콘 회사원,0
9938,5,1,5,3,3,5,5,5,5,3,5,1,5,5,1,1,5,3,1,5,5,1,1,1,1,1,1,5,2,4,2,3,2,5,1,3,5,5,5,4,5,5,5,3,5,5,1,1,5,1,1,1,1,1,1,1,1,5,3,1,5,3,5,7,4,1,1.0,1,6.0,6,4,5,5,5,5,5,3,4.0,4,4,4,4,3,1,1,2,1,1,1,3,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,3.0,0,1,1.0,3.0,1.0,25.0,3.0,1.0,1,0,1,58.0,2400,2160,0,307301,안경사 면허증 현장경험 안경원 컴퓨터 검안기,안경광학
9939,4,3,3,4,4,4,3,3,4,4,3,2,2,4,3,1,3,4,1,1,4,1,2,1,1,5,1,4,2,4,2,2,2,4,5,4,4,4,3,3,4,3,3,2,3,4,1,1,3,1,2,2,2,1,1,1,1,4,3,3,3,3,4,4,1,5,2.0,2,0.0,7,4,3,2,2,4,3,3,4.0,3,3,3,3,1,1,1,2,1,1,2,2,50.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,1,1.0,1,1.0,1,1.0,2,2,2.0,4.0,1.0,48.0,4.0,1.0,1,0,1,40.0,6600,2800,0,851101,업체 ERP 없다 없다 없다,화학공학
9940,4,4,4,4,4,3,4,3,3,3,3,4,3,4,3,3,3,4,3,3,2,1,1,1,1,1,1,1,4,2,2,2,1,2,1,5,5,4,4,4,5,4,4,5,3,4,1,1,5,3,2,3,2,1,1,1,1,4,5,4,4,5,4,10,1,6,2.0,2,0.0,5,4,4,5,5,3,4,2,4.0,4,5,5,4,1,1,1,2,1,2,2,4,80.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,4.0,4.0,2.0,28.0,4.0,1.0,1,0,1,40.0,3100,2400,0,416303,지상파 방송 증가 고객 기상 변화 얼굴 선호 증가 것임 스위치 마이크 수첩 태블릿PC 방송인,방송연예과
9941,5,2,5,4,4,5,5,5,5,5,4,2,2,5,1,1,4,1,1,1,1,1,1,5,1,1,1,1,4,2,1,4,2,4,2,5,5,5,5,2,5,3,4,1,2,5,1,1,5,1,1,1,1,1,1,1,1,2,4,1,5,2,1,17,4,2,1.0,1,6.0,6,5,5,5,5,5,5,4,4.0,0,0,4,4,3,1,1,1,1,1,1,1,0.0,0,2,0.0,0,0,0,0.0,5,0,0,0,0,5,1,2,2.0,0,2.0,0,2.0,0,2.0,0,2,2.0,4.0,1.0,53.0,4.0,2.0,0,5,0,45.0,0,0,13000,301101,의사면허증 전문의자격증 전공관련수련 공급 의사 원장 PACS프로그램 OCS 프로그램,의학
9942,3,5,5,5,2,5,2,4,3,3,1,1,5,5,5,4,4,4,4,5,4,4,4,2,5,2,5,3,3,2,4,2,2,5,5,5,3,1,2,4,3,2,1,2,3,1,1,4,1,1,1,1,1,1,1,1,4,3,1,4,2,5,4,2,6,1,0.0,6,0.0,2,4,4,4,4,3,4,2,3.0,5,5,4,1,1,1,2,3,1,1,4,80,1.0,0,0,1.0,0,0,0,0.0,1,0,0,0,0,1,2,1,2.0,1,2.0,1,2.0,1,1.0,2,2,0.0,1.0,27.0,4.0,0.0,1.0,0,1,40,3000.0,2700,0,0,831101,없음,1
9943,5,4,5,5,5,4,4,4,5,4,5,5,4,5,3,1,3,1,1,1,1,1,1,2,1,1,1,1,5,2,1,1,1,2,2,5,5,4,5,3,4,3,5,2,1,4,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,3,3,17,2,4,1.0,2,0.0,4,5,4,4,4,5,5,3,3.0,0,0,0,3,1,1,1,2,1,1,1,4,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,1,1.0,1,1.0,1,1.0,2,2,3.0,3.0,2.0,53.0,4.0,1.0,1,0,1,40.0,7000,6500,0,13401,의사 공공기관 변화 엑셀 마취통증의사 없다 없다,의예과
9944,5,1,5,1,2,2,4,5,3,2,4,1,1,5,1,4,4,3,2,2,1,2,1,1,1,1,3,3,1,5,1,2,3,5,4,4,4,3,2,3,3,5,2,4,4,4,2,1,4,1,1,1,1,1,1,1,1,4,1,1,3,2,4,3,4,1,2.0,2,0.0,7,2,2,1,2,3,3,2,2.0,3,4,3,2,2,2,1,2,1,1,1,4,0.0,0,0,3.0,0,0,0,0.0,5,0,0,0,0,5,1,2,2.0,0,2.0,0,2.0,0,2.0,0,2,3.0,3.0,1.0,29.0,2.0,2.0,0,7,0,40.0,0,0,0,873301,음식 크게 경기 제면기,인문계
9945,4,1,4,4,4,5,3,2,1,1,3,3,2,5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,5,1,3,3,3,3,2,3,3,3,2,3,3,1,2,2,1,1,1,1,1,1,1,1,3,4,4,3,3,3,10,1,5,2.0,2,0.0,4,3,4,4,3,4,4,3,3.0,4,4,4,4,1,1,1,1,1,1,2,5,90.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,2,2,3.0,3.0,1.0,37.0,4.0,1.0,1,0,1,40.0,4000,3000,0,411105,변동 컴퓨터,컴퓨터공학
9946,4,2,1,1,1,4,5,2,5,4,4,3,2,4,4,1,4,2,2,3,1,1,1,1,1,1,1,1,1,3,3,5,5,2,2,3,2,2,2,1,2,5,3,2,1,2,2,1,4,1,1,1,1,1,1,1,1,4,4,5,2,2,1,18,1,2,2.0,2,0.0,5,1,4,4,3,3,4,4,4.0,4,4,4,4,1,1,1,1,1,1,1,4,100.0,1,0,0.0,1,0,0,0.0,0,0,2,0,0,0,3,0,1.0,2,1.0,2,1.0,2,1.0,1,1,5.0,3.0,2.0,28.0,3.0,1.0,1,0,1,40.0,2300,1500,0,414703,한류 문화 때문 무용가 음악 없음 없음 없음,방송 댄스학
9947,5,3,5,4,3,5,5,5,5,4,4,2,2,5,1,1,3,2,2,2,1,1,1,1,1,2,2,2,1,4,3,3,3,5,5,2,3,1,1,3,4,3,1,2,3,3,1,1,3,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,1,2,1.0,1,1.0,1,2,3,3,3,3,3,3,3.0,3,3,3,3,1,2,1,2,1,1,1,3,100.0,0,0,3.0,1,0,0,0.0,0,0,0,0,0,5,1,2,1.0,2,1.0,2,1.0,2,1.0,1,1,3.0,3.0,1.0,27.0,2.0,1.0,1,0,1,48.0,2700,2400,0,811901,전기기능사 공유압기능사 기계에 대한 이해 농업 자동화 기계 사람 필요 노트북 전기기사 전기관련업,이
9948,5,1,4,1,1,5,4,4,1,1,1,2,1,5,1,1,1,1,1,1,1,5,1,1,1,1,1,2,5,1,2,1,3,4,1,3,4,5,5,1,4,1,4,2,1,1,1,2,5,1,1,1,1,1,1,1,1,2,3,3,4,2,2,19,4,1,2.0,1,3.0,7,2,2,1,1,4,3,3,2.0,0,0,0,2,2,2,4,1,3,3,1,5,0.0,0,2,0.0,0,0,0,0.0,5,0,0,0,0,5,1,1,2.0,0,2.0,0,2.0,0,2.0,0,2,3.0,4.0,1.0,56.0,1.0,2.0,0,6,0,52.0,0,0,3500,561401,실습 구두 사람 구두 망치 집게 펜치 미싱등 없음 없음 없음,0
9949,5,3,2,3,3,5,4,3,4,3,5,4,3,2,5,5,4,5,5,3,3,2,5,2,3,5,5,5,2,4,2,4,2,5,5,4,4,3,4,2,4,4,4,2,4,4,1,1,2,1,1,1,1,1,1,1,1,4,2,4,1,1,1,6,1,2,1.0,1,4.0,4,2,3,2,2,4,3,4,3.0,4,3,3,3,1,1,1,2,1,1,2,4,85.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,2.0,1.0,45.0,2.0,1.0,1,0,1,40.0,4300,2400,0,701501,석공기능사 석공 도제 훈련기간 일자리 건설 건물 기사 줄눈 절단기능,0
9950,4,3,4,3,4,3,2,4,1,1,1,3,1,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,5,1,2,1,1,5,2,4,3,5,3,1,3,1,2,4,1,1,1,1,1,1,1,1,3,4,4,3,4,3,18,4,1,2.0,2,0.0,4,4,4,3,3,5,4,3,4.0,0,0,0,4,3,2,4,1,3,3,1,3,0.0,0,0,3.0,0,0,0,0.0,5,0,0,0,0,5,1,1,2.0,0,2.0,0,2.0,0,2.0,0,2,4.0,3.0,1.0,37.0,4.0,1.0,4,0,2,55.0,3000,1000,0,414301,만화 대중성 클립스튜디오 없다 없다 없다,애니메이션과
9951,3,1,4,1,3,5,3,3,2,2,2,4,3,1,5,1,1,3,3,1,1,4,1,1,1,1,1,1,1,3,3,5,3,5,1,2,2,1,2,2,2,4,2,2,1,3,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,4,2,2,2.0,2,0.0,1,2,3,2,1,3,1,1,3.0,3,3,3,3,1,1,2,2,1,1,1,5,100.0,1,0,0.0,2,0,0,0.0,0,2,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,3.0,2.0,48.0,2.0,1.0,2,0,2,40.0,5000,2700,0,562101,최첨단 장비 발전 검침원 PDA 식당 종업원 외판원 없음,상과
9952,5,4,5,5,4,5,4,3,3,2,4,3,3,4,2,1,3,3,2,2,1,1,1,2,1,1,1,1,4,2,2,1,1,3,1,4,3,4,2,1,1,3,3,3,2,4,1,1,2,1,3,3,1,1,1,1,1,4,3,3,4,3,2,3,1,4,2.0,1,4.0,3,4,3,4,3,4,4,4,3.0,4,4,3,4,1,1,1,2,1,1,1,4,85.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,1,3.0,2.0,1.0,27.0,4.0,1.0,1,0,1,40.0,2200,1900,0,26103,영업문서작성 기업 영업 지원 관리 효율 처리 위해 컴퓨터 워드 없음 경영컨설턴트 없음,기계공학
9953,2,2,5,2,3,5,2,2,3,3,3,2,4,5,1,1,3,4,4,4,3,4,2,2,2,1,2,2,5,1,1,1,1,3,1,3,3,2,2,1,2,2,2,2,2,4,1,1,3,1,1,2,1,1,1,1,1,2,2,2,2,2,2,15,2,4,2.0,1,4.0,4,2,3,3,3,3,3,3,3.0,3,3,3,3,3,1,1,1,1,1,1,3,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,2,0,1.0,2,1.0,2,2.0,0,1.0,1,2,2.0,3.0,2.0,45.0,4.0,1.0,1,0,1,40.0,5000,4000,0,25101,세법관련 실무교육 자동화 전산 화로 인력 대체 더존 세무서 사무실,무역
9954,5,2,2,1,1,4,4,2,4,3,3,3,2,3,5,1,4,5,5,1,3,2,2,1,1,2,2,2,2,3,3,3,4,5,5,2,4,3,4,2,4,4,4,3,4,4,1,1,4,1,1,1,1,1,1,1,1,3,4,2,4,4,4,6,1,3,2.0,2,0.0,7,2,2,2,2,2,2,2,3.0,4,4,4,4,1,1,1,2,1,1,2,5,90.0,1,0,0.0,1,0,0,0.0,0,0,0,0,4,0,1,1,1.0,2,1.0,2,1.0,2,1.0,1,2,1.0,4.0,1.0,52.0,4.0,1.0,1,0,1,52.0,5000,4000,0,701501,복합 판넬 반장 공구 건축업 건축업 없음,건축
9955,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,3,5,5,5,4,5,2,4,5,1,5,1,1,2,1,1,1,1,1,1,1,1,4,4,3,3,4,4,11,1,2,2.0,1,6.0,3,3,5,3,3,3,3,4,4.0,3,4,4,4,1,1,2,2,3,1,2,2,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,1,1.0,1,2,2.0,4.0,1.0,48.0,2.0,1.0,1,0,1,42.0,8000,3000,0,31102,사회 직장 사업 등에 필요한 영역 모두 필요 자동화 사람 보험펀드자격증 프로그램,상고
9956,2,1,5,2,3,5,2,3,3,3,3,3,3,5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,3,3,3,3,1,3,3,3,2,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,3,8,1,2,2.0,1,1.0,3,2,3,2,2,3,3,2,2.0,2,3,3,2,1,1,1,2,1,1,1,3,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,1,1.0,2,1.0,2,1.0,2,1.0,1,2,3.0,3.0,2.0,50.0,2.0,1.0,1,0,1,50.0,2000,1500,0,28302,물류관리지식 습득 물류 수요 MS오피스,문
9957,5,2,3,3,3,4,3,2,1,2,1,2,2,4,3,1,4,1,2,1,1,1,1,1,1,1,1,1,2,4,2,2,1,5,1,2,3,3,3,1,3,4,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,5,4,5,5,5,16,5,3,1.0,1,3.0,3,5,4,4,3,4,4,4,3.0,3,3,4,3,1,1,1,2,1,1,1,3,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,3.0,0,1.0,2,2.0,0,3.0,0,2,3.0,3.0,2.0,36.0,5.0,1.0,1,0,1,50.0,4100,3000,0,212301,특수교사 중등교원 장애영역별교육 학생 수가 크게 변화 선생님 컴퓨터 중학교 기간제교사,특수교육학
9958,4,2,5,4,5,5,4,4,4,4,4,3,3,5,4,4,3,2,2,1,4,1,1,2,1,1,2,2,4,2,2,5,1,4,3,3,3,3,3,4,4,2,4,2,3,4,1,1,3,1,1,2,1,2,1,1,1,3,5,2,5,4,5,13,2,4,2.0,1,4.0,4,6,3,3,3,5,3,5,4.0,2,3,4,4,1,1,1,2,1,1,1,2,60.0,1,0,0.0,1,0,0,0.0,0,0,0,0,0,5,1,2,2.0,0,1.0,2,2.0,0,2.0,0,2,4.0,3.0,1.0,36.0,5.0,1.0,1,0,1,56.0,5000,3600,0,155501,기기분석 결과해석 무인 증대 무인 증가 예상 워드 엑셀 통계프로그램 없음 방제관련업체 없음,환경생태공학
9959,4,1,5,4,3,3,2,1,2,1,2,2,1,5,4,1,3,4,2,1,2,1,4,1,1,2,2,1,4,2,1,3,2,4,4,3,2,2,3,2,5,3,2,2,1,3,1,1,3,1,1,2,1,1,1,1,1,4,5,2,2,2,4,6,1,2,1.0,2,0.0,7,5,4,3,3,4,4,2,3.0,3,4,4,3,1,1,1,2,1,1,1,2,90.0,1,0,0.0,0,0,0,4.0,0,0,0,0,0,5,1,2,1.0,2,1.0,2,1.0,2,1.0,2,2,3.0,3.0,1.0,45.0,4.0,1.0,1,0,1,48.0,5200,2600,0,140701,건설재료시험 자격증 건축물 대한 안전 갈수록 강화 컴퓨터 시험장비 계측기,건축공학
9960,5,1,2,3,2,4,3,3,3,3,3,1,1,5,1,1,4,1,1,1,1,3,2,2,1,1,1,1,4,2,1,2,3,5,1,2,3,3,3,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,2,1,1,2,2,2,17,1,3,1.0,2,0.0,4,3,4,4,4,4,3,4,4.0,4,3,4,5,1,2,1,2,1,1,2,1,98.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,4.0,3.0,2.0,30.0,3.0,1.0,1,0,1,55.0,3800,3000,0,307201,위생사 바이러스 세균 질병 발생 방역장비 없음 없음 없음,보건위생
9961,4,4,2,2,3,4,4,3,3,5,3,3,3,5,4,4,3,3,3,1,3,1,2,1,2,3,2,3,4,2,2,3,2,3,3,4,3,3,2,2,3,3,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,4,2,1,3,2,3,15,2,2,2.0,1,3.0,5,2,4,4,3,2,4,2,3.0,3,4,3,3,2,1,2,1,2,1,2,4,70.0,1,0,0.0,1,0,0,0.0,0,0,0,0,0,5,1,2,2.0,0,1.0,2,2.0,0,3.0,0,2,4.0,4.0,1.0,54.0,2.0,1.0,1,0,1,55.0,7000,5000,0,13305,화재진압에관련된교육 사회 변화 소방 수요 증가 구조대 소방장비 화재진압장비 소방안전관리자 감리,상고
9962,4,1,4,1,1,4,2,3,2,2,3,2,3,3,5,3,4,4,3,2,3,4,4,1,1,3,4,4,3,3,2,3,4,5,3,3,2,3,3,2,4,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,4,5,5,4,3,3,6,1,1,2.0,2,0.0,2,1,3,3,3,4,4,3,3.0,3,4,3,3,1,2,1,1,1,1,2,4,100.0,0,0,3.0,0,0,0,0.0,5,0,0,0,0,5,1,1,2.0,0,2.0,0,2.0,0,2.0,0,2,2.0,3.0,1.0,47.0,2.0,1.0,4,0,2,40.0,2700,1400,0,702201,노동 사람 방수 기사 망치 롤러 그라인더 도배사 미장공,상업
9963,5,2,5,4,3,4,4,4,5,3,5,4,3,5,4,4,4,3,4,1,4,2,2,1,1,3,3,2,5,1,1,3,3,5,4,3,4,5,4,2,5,5,3,1,5,4,1,1,3,1,3,1,1,1,1,1,2,4,4,1,1,1,4,13,3,2,1.0,2,0.0,5,5,3,2,2,3,3,1,2.0,3,3,4,3,2,1,3,1,1,1,2,4,100.0,1,0,0.0,1,0,0,0.0,0,1,2,0,0,0,1,2,1.0,2,1.0,2,1.0,1,1.0,1,1,2.0,1.0,1.0,30.0,5.0,1.0,1,0,1,40.0,2800,2400,0,155306,토양환경기사 수질환경기사 폐기물처리기사 발주 사업 감소 연구원 CAD illustrator photoshop suffer modflow 부사관 없음,환경공학
9964,5,3,5,5,3,5,4,4,4,3,3,3,3,5,4,2,3,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,1,4,1,4,3,3,3,2,3,3,4,3,1,2,1,1,3,1,1,1,1,1,1,1,1,3,3,1,4,4,3,13,1,5,1.0,1,3.0,4,5,3,3,2,3,4,2,2.0,3,4,4,3,1,1,1,2,1,1,1,4,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,4.0,4.0,1.0,44.0,5.0,1.0,1,0,1,48.0,7000,3000,0,13902,사회조사분석사 내부 ERP 칸타본사프로그램 구조 변경 신규 업체 증가 연구원 부장 PPT 엑셀 통계 공무원,사회학
