idx,knowcode,knowcode,
6192,140201,140201,FALSE
6193,33202,33202,FALSE
6194,212101,212101,FALSE
6195,9999999,9999999,FALSE
6196,414102,414102,FALSE
6197,153103,153103,FALSE
6198,622304,622304,FALSE
6199,420402,420402,FALSE
6200,132004,132004,FALSE
6201,307501,307501,FALSE
6202,561401,561401,FALSE
6203,416701,416701,FALSE
6204,9999999,9999999,FALSE
6205,12102,12102,FALSE
6206,222001,222001,FALSE
6207,32301,32301,FALSE
6208,9999999,9999999,FALSE
6209,110104,110104,FALSE
6210,851101,851101,FALSE
6211,27101,27101,FALSE
6212,701401,701401,FALSE
6213,412002,412002,FALSE
6214,412002,412002,FALSE
6215,903101,903101,FALSE
6216,303001,303001,FALSE
6217,414302,414302,FALSE
6218,11101,11101,FALSE
6219,9999999,9999999,FALSE
6220,9999999,9999999,FALSE
6221,823101,823101,FALSE
6222,28202,28202,FALSE
6223,211101,211101,FALSE
6224,884101,884101,FALSE
6225,301107,301107,FALSE
6226,622304,622304,FALSE
6227,420402,420402,FALSE
6228,9999999,9999999,FALSE
6229,416501,416501,FALSE
6230,157101,157101,FALSE
6231,702502,702502,FALSE
6232,153202,153202,FALSE
6233,621202,621202,FALSE
6234,131201,131201,FALSE
6235,140206,140206,FALSE
6236,231501,231501,FALSE
6237,211101,121104,TRUE
6238,9999999,9999999,FALSE
6239,621101,621101,FALSE
6240,307301,307301,FALSE
6241,812301,812301,FALSE
6242,622901,622901,FALSE
6243,9999999,9999999,FALSE
6244,416303,416303,FALSE
6245,701301,701301,FALSE
6246,873501,851201,TRUE
6247,212101,212101,FALSE
6248,121102,121102,FALSE
6249,31301,31301,FALSE
6250,814001,703101,TRUE
6251,835101,835101,FALSE
6252,823101,823101,FALSE
6253,512101,512101,FALSE
6254,9999999,9999999,FALSE
6255,301103,301103,FALSE
6256,420201,420201,FALSE
6257,9999999,9999999,FALSE
6258,414501,414501,FALSE
6259,212101,212101,FALSE
6260,414401,414401,FALSE
6261,811901,811901,FALSE
6262,831201,831201,FALSE
6263,815001,815001,FALSE
6264,12201,12201,FALSE
6265,9999999,9999999,FALSE
6266,134302,134302,FALSE
6267,301104,301104,FALSE
6268,9999999,12102,TRUE
6269,240201,240201,FALSE
6270,622304,622304,FALSE
6271,159104,159104,FALSE
6272,550201,550201,FALSE
6273,835101,835101,FALSE
6274,155301,155301,FALSE
6275,121201,121201,FALSE
6276,415503,415503,FALSE
6277,9999999,9999999,FALSE
6278,9999999,9999999,FALSE
6279,12101,12101,FALSE
6280,23101,23101,FALSE
6281,862201,862201,FALSE
6282,9999999,9999999,FALSE
6283,852201,852201,FALSE
6284,616101,616101,FALSE
6285,615101,615101,FALSE
6286,240301,240301,FALSE
6287,415404,415404,FALSE
6288,32101,32101,FALSE
6289,9999999,9999999,FALSE
6290,904101,904101,FALSE
6291,306601,306601,FALSE
6292,9999999,9999999,FALSE
6293,32501,32501,FALSE
6294,873401,873401,FALSE
6295,416304,416304,FALSE
6296,9999999,9999999,FALSE
6297,221101,221101,FALSE
6298,212101,212101,FALSE
6299,615301,615301,FALSE
6300,512102,512102,FALSE
6301,615101,615101,FALSE
6302,301004,301004,FALSE
6303,416401,416401,FALSE
6304,307601,307601,FALSE
6305,31501,31501,FALSE
6306,812101,812101,FALSE
6307,301004,301004,FALSE
6308,835201,835201,FALSE
6309,155305,155305,FALSE
6310,12402,12402,FALSE
6311,415404,415404,FALSE
6312,9999999,9999999,FALSE
6313,13902,13902,FALSE
6314,413202,413202,FALSE
6315,612201,612201,FALSE
6316,9999999,9999999,FALSE
6317,9999999,9999999,FALSE
6318,701701,701701,FALSE
6319,151201,151201,FALSE
6320,301107,301107,FALSE
6321,623002,623002,FALSE
6322,561501,561501,FALSE
6323,9999999,9999999,FALSE
6324,221101,221101,FALSE
6325,561401,561401,FALSE
6326,885201,885201,FALSE
6327,211101,211101,FALSE
6328,23402,23402,FALSE
6329,9999999,9999999,FALSE
6330,24203,24203,FALSE
6331,885101,885101,FALSE
6332,110102,110102,FALSE
6333,414502,414502,FALSE
6334,624401,624401,FALSE
6335,24404,24404,FALSE
6336,212101,212101,FALSE
6337,307501,307501,FALSE
6338,211101,211101,FALSE
6339,616201,616201,FALSE
6340,9999999,9999999,FALSE
6341,153203,153203,FALSE
6342,301111,301111,FALSE
6343,9999999,9999999,FALSE
6344,140401,140401,FALSE
6345,152101,152101,FALSE
6346,13201,13201,FALSE
6347,615101,615101,FALSE
6348,615501,615501,FALSE
6349,852201,852201,FALSE
6350,9999999,9999999,FALSE
6351,621402,621402,FALSE
6352,9999999,9999999,FALSE
6353,301004,301004,FALSE
6354,140205,140205,FALSE
6355,414601,414601,FALSE
6356,521201,521201,FALSE
6357,231501,231501,FALSE
6358,301201,301201,FALSE
6359,214301,214301,FALSE
6360,136001,136001,FALSE
6361,811301,811301,FALSE
6362,9999999,9999999,FALSE
6363,9999999,9999999,FALSE
6364,13305,13305,FALSE
6365,151301,151301,FALSE
6366,826201,826201,FALSE
6367,301110,301110,FALSE
6368,623001,623001,FALSE
6369,9999999,9999999,FALSE
6370,212101,212101,FALSE
6371,863401,863401,FALSE
6372,110104,110104,FALSE
6373,832101,832101,FALSE
6374,9999999,9999999,FALSE
6375,9999999,9999999,FALSE
6376,157201,157201,FALSE
6377,621101,621101,FALSE
6378,531201,622304,TRUE
6379,153202,153202,FALSE
6380,702501,702501,FALSE
6381,420402,420402,FALSE
6382,212101,212101,FALSE
6383,31101,31101,FALSE
6384,9999999,9999999,FALSE
6385,140501,140501,FALSE
6386,212101,212101,FALSE
6387,306904,306904,FALSE
6388,9999999,9999999,FALSE
6389,420101,420101,FALSE
6390,32201,32201,FALSE
6391,136001,136001,FALSE
6392,9999999,9999999,FALSE
6393,9999999,9999999,FALSE
6394,9999999,9999999,FALSE
6395,511301,511301,FALSE
6396,211101,211101,FALSE
6397,814001,814001,FALSE
6398,29401,29401,FALSE
6399,221301,221301,FALSE
6400,9999999,9999999,FALSE
6401,420301,420301,FALSE
6402,301004,301004,FALSE
6403,416105,416105,FALSE
6404,214301,214301,FALSE
6405,414302,414302,FALSE
6406,9999999,9999999,FALSE
6407,532401,532401,FALSE
6408,28401,28401,FALSE
6409,9999999,9999999,FALSE
6410,705902,705902,FALSE
6411,301113,301113,FALSE
6412,873501,873501,FALSE
6413,13902,13902,FALSE
6414,415101,415101,FALSE
6415,157201,157201,FALSE
6416,9999999,9999999,FALSE
6417,512102,512102,FALSE
6418,615601,615601,FALSE
6419,415101,415101,FALSE
6420,411103,22202,TRUE
6421,816103,816103,FALSE
6422,616201,616201,FALSE
6423,415202,415202,FALSE
6424,416302,416302,FALSE
6425,301004,301004,FALSE
6426,151107,151107,FALSE
6427,232901,232901,FALSE
6428,561601,561601,FALSE
6429,851101,851101,FALSE
6430,133301,133301,FALSE
6431,122101,122101,FALSE
6432,212101,212101,FALSE
6433,155501,155501,FALSE
6434,9999999,9999999,FALSE
6435,212101,212101,FALSE
6436,33202,33202,FALSE
6437,28101,28101,FALSE
6438,826902,826902,FALSE
6439,155303,155303,FALSE
6440,12402,12402,FALSE
6441,842301,842301,FALSE
6442,9999999,9999999,FALSE
6443,211101,211101,FALSE
6444,415101,415101,FALSE
6445,701301,701301,FALSE
6446,863101,863101,FALSE
6447,420202,420202,FALSE
6448,842201,842201,FALSE
6449,413201,413201,FALSE
6450,414303,414303,FALSE
6451,301108,301108,FALSE
6452,415101,415101,FALSE
6453,232101,232101,FALSE
6454,9999999,9999999,FALSE
6455,212101,212101,FALSE
6456,812301,812301,FALSE
6457,9999999,9999999,FALSE
6458,562301,562301,FALSE
6459,511401,511401,FALSE
6460,872301,872301,FALSE
6461,622304,622304,FALSE
6462,415202,415202,FALSE
6463,212101,212101,FALSE
6464,154104,154104,FALSE
6465,307601,307601,FALSE
6466,31101,31101,FALSE
6467,864101,864101,FALSE
6468,9999999,9999999,FALSE
6469,301004,301004,FALSE
6470,306701,826101,TRUE
6471,612101,612101,FALSE
6472,512301,512301,FALSE
6473,9999999,9999999,FALSE
6474,24101,24101,FALSE
6475,211101,211101,FALSE
6476,702301,702301,FALSE
6477,416204,416204,FALSE
6478,532201,532201,FALSE
6479,852201,852201,FALSE
6480,9999999,9999999,FALSE
6481,522201,522201,FALSE
6482,28203,28203,FALSE
6483,622901,622901,FALSE
6484,415101,415101,FALSE
6485,811301,811301,FALSE
6486,231401,231401,FALSE
6487,550201,550201,FALSE
6488,214102,881201,TRUE
6489,624201,624201,FALSE
6490,9999999,9999999,FALSE
6491,882301,882301,FALSE
6492,415301,415301,FALSE
6493,612301,415404,TRUE
6494,155301,155301,FALSE
6495,9999999,9999999,FALSE
6496,9999999,9999999,FALSE
6497,33201,33201,FALSE
6498,140206,416401,TRUE
6499,156101,156101,FALSE
6500,154201,154201,FALSE
6501,613001,613001,FALSE
6502,420201,420201,FALSE
6503,121201,121201,FALSE
6504,873101,873101,FALSE
6505,612101,612101,FALSE
6506,212101,212101,FALSE
6507,240101,240101,FALSE
6508,411103,411103,FALSE
6509,153105,153105,FALSE
6510,416203,416203,FALSE
6511,420201,420201,FALSE
6512,136002,136002,FALSE
6513,9999999,9999999,FALSE
6514,9999999,9999999,FALSE
6515,414601,414601,FALSE
6516,9999999,12102,TRUE
6517,307401,307401,FALSE
6518,622304,622304,FALSE
6519,9999999,9999999,FALSE
6520,301004,301004,FALSE
6521,831301,831301,FALSE
6522,511101,511101,FALSE
6523,836001,836001,FALSE
6524,9999999,9999999,FALSE
6525,136002,136002,FALSE
6526,415101,415101,FALSE
6527,306601,306601,FALSE
6528,9999999,9999999,FALSE
6529,9999999,9999999,FALSE
6530,701301,701301,FALSE
6531,416201,416201,FALSE
6532,702101,702201,TRUE
6533,615101,615101,FALSE
6534,136002,136002,FALSE
6535,29303,9999999,TRUE
6536,29101,29101,FALSE
6537,155501,155501,FALSE
6538,9999999,9999999,FALSE
6539,415101,415101,FALSE
6540,420201,420201,FALSE
6541,212101,212101,FALSE
6542,23402,23402,FALSE
6543,415101,415101,FALSE
6544,414302,414302,FALSE
6545,811301,811301,FALSE
6546,13203,13203,FALSE
6547,301004,301004,FALSE
6548,550101,550101,FALSE
6549,705101,705101,FALSE
6550,414901,414901,FALSE
6551,701201,701201,FALSE
6552,862201,862201,FALSE
6553,511201,511201,FALSE
6554,541201,541201,FALSE
6555,9999999,9999999,FALSE
6556,301105,301105,FALSE
6557,215101,215101,FALSE
6558,301004,301004,FALSE
6559,702101,702101,FALSE
6560,301105,301105,FALSE
6561,416205,416205,FALSE
6562,29501,29501,FALSE
6563,705902,705902,FALSE
6564,851101,851101,FALSE
6565,702701,702701,FALSE
6566,9999999,9999999,FALSE
6567,511301,511301,FALSE
6568,701401,701401,FALSE
6569,864201,864201,FALSE
6570,811601,811601,FALSE
6571,212101,212101,FALSE
6572,411201,411201,FALSE
6573,15201,15201,FALSE
6574,133302,133302,FALSE
6575,26201,26201,FALSE
6576,29303,29303,FALSE
6577,615501,615501,FALSE
6578,411105,411105,FALSE
6579,12201,12201,FALSE
6580,9999999,9999999,FALSE
6581,154103,154103,FALSE
6582,140207,140207,FALSE
6583,812901,812901,FALSE
6584,212101,212101,FALSE
6585,13202,13202,FALSE
6586,134401,134401,FALSE
6587,9999999,9999999,FALSE
6588,12201,12201,FALSE
6589,155301,155301,FALSE
6590,901401,901401,FALSE
6591,140201,140201,FALSE
6592,616201,616201,FALSE
6593,214501,214501,FALSE
6594,152101,152101,FALSE
6595,33201,33201,FALSE
6596,301108,301108,FALSE
6597,232101,232101,FALSE
6598,13902,13902,FALSE
6599,140701,140701,FALSE
6600,617901,617901,FALSE
6601,9999999,9999999,FALSE
6602,9999999,9999999,FALSE
6603,140304,140304,FALSE
6604,624401,624401,FALSE
6605,9999999,9999999,FALSE
6606,416102,416102,FALSE
6607,301004,301004,FALSE
6608,9999999,9999999,FALSE
6609,155303,155303,FALSE
6610,152101,152101,FALSE
6611,153106,153106,FALSE
6612,13201,13201,FALSE
6613,702701,702701,FALSE
6614,9999999,9999999,FALSE
6615,153203,153203,FALSE
6616,9999999,9999999,FALSE
6617,615501,615501,FALSE
6618,823101,823101,FALSE
6619,621102,621102,FALSE
6620,211101,211101,FALSE
6621,9999999,9999999,FALSE
6622,140701,821101,TRUE
6623,122104,122104,FALSE
6624,615701,615701,FALSE
6625,885902,885902,FALSE
6626,301110,301110,FALSE
6627,842201,842201,FALSE
6628,842301,842301,FALSE
6629,306903,306903,FALSE
6630,301004,301004,FALSE
6631,31101,31101,FALSE
6632,821101,821101,FALSE
6633,25402,25402,FALSE
6634,29303,29303,FALSE
6635,134101,134101,FALSE
6636,306701,306701,FALSE
6637,152201,152201,FALSE
6638,301004,413201,TRUE
6639,531401,531401,FALSE
6640,133204,133204,FALSE
6641,701101,701101,FALSE
6642,9999999,9999999,FALSE
6643,133201,133201,FALSE
6644,9999999,9999999,FALSE
6645,31401,31401,FALSE
6646,306701,306701,FALSE
6647,122104,122104,FALSE
6648,813101,813101,FALSE
6649,157201,157201,FALSE
6650,211101,211101,FALSE
6651,701101,701101,FALSE
6652,9999999,9999999,FALSE
6653,9999999,9999999,FALSE
6654,542001,542001,FALSE
6655,32301,32301,FALSE
6656,612101,612101,FALSE
6657,212101,212101,FALSE
6658,24101,24101,FALSE
6659,28201,28201,FALSE
6660,9999999,9999999,FALSE
6661,415101,415101,FALSE
6662,22201,22201,FALSE
6663,23301,23301,FALSE
6664,156101,156101,FALSE
6665,153105,153105,FALSE
6666,702502,702502,FALSE
6667,811201,811201,FALSE
6668,9999999,9999999,FALSE
6669,25301,25301,FALSE
6670,211101,211101,FALSE
6671,301004,301004,FALSE
6672,132004,132004,FALSE
6673,9999999,9999999,FALSE
6674,9999999,9999999,FALSE
6675,13202,13202,FALSE
6676,511401,511401,FALSE
6677,140205,140205,FALSE
6678,702201,702201,FALSE
6679,307501,307501,FALSE
6680,157101,157101,FALSE
6681,412002,412002,FALSE
6682,110102,110102,FALSE
6683,9999999,9999999,FALSE
6684,12201,12201,FALSE
6685,301102,301102,FALSE
6686,22103,22103,FALSE
6687,12101,12101,FALSE
6688,133302,133302,FALSE
6689,159104,159104,FALSE
6690,831201,831201,FALSE
6691,9999999,9999999,FALSE
6692,214301,214301,FALSE
6693,411102,411102,FALSE
6694,14201,14201,FALSE
6695,623002,623002,FALSE
6696,22201,22201,FALSE
6697,702101,702301,TRUE
6698,415101,415101,FALSE
6699,9999999,9999999,FALSE
6700,9999999,9999999,FALSE
6701,25301,25301,FALSE
6702,9999999,9999999,FALSE
6703,9999999,9999999,FALSE
6704,616201,615301,TRUE
6705,873501,873501,FALSE
6706,26102,26102,FALSE
6707,901201,901201,FALSE
6708,13902,13902,FALSE
6709,153106,153106,FALSE
6710,612101,612101,FALSE
6711,301004,301004,FALSE
6712,211101,211101,FALSE
6713,153104,153104,FALSE
6714,133201,133201,FALSE
6715,232101,232101,FALSE
6716,133204,133204,FALSE
6717,416205,416205,FALSE
6718,702101,702101,FALSE
6719,701301,701301,FALSE
6720,140701,140701,FALSE
6721,15101,15101,FALSE
6722,9999999,9999999,FALSE
6723,881101,881101,FALSE
6724,110203,110203,FALSE
6725,612101,612101,FALSE
6726,826101,826101,FALSE
6727,531201,531201,FALSE
6728,29303,29303,FALSE
6729,704001,704001,FALSE
6730,9999999,9999999,FALSE
6731,11102,11102,FALSE
6732,615301,615301,FALSE
6733,416105,416105,FALSE
6734,420403,420403,FALSE
6735,9999999,9999999,FALSE
6736,140207,140207,FALSE
6737,132004,132004,FALSE
6738,9999999,9999999,FALSE
6739,110103,110103,FALSE
6740,9999999,622201,TRUE
6741,835201,835201,FALSE
6742,212101,212101,FALSE
6743,420101,420101,FALSE
6744,622101,622101,FALSE
6745,301112,301112,FALSE
6746,813201,813201,FALSE
6747,9999999,9999999,FALSE
6748,621101,621101,FALSE
6749,812201,812201,FALSE
6750,23402,23402,FALSE
6751,621203,621203,FALSE
6752,416304,416304,FALSE
6753,814001,814001,FALSE
6754,841101,841101,FALSE
6755,9999999,9999999,FALSE
6756,9999999,9999999,FALSE
6757,816103,816103,FALSE
6758,521201,521201,FALSE
6759,211101,211101,FALSE
6760,23402,23402,FALSE
6761,12201,12201,FALSE
6762,9999999,9999999,FALSE
6763,861201,861201,FALSE
6764,26102,26102,FALSE
6765,212101,212101,FALSE
6766,873101,873101,FALSE
6767,811401,811401,FALSE
6768,9999999,9999999,FALSE
6769,133202,133202,FALSE
6770,414503,414503,FALSE
6771,623002,623002,FALSE
6772,612101,612101,FALSE
6773,872201,872201,FALSE
6774,9999999,9999999,FALSE
6775,414301,414301,FALSE
6776,511401,511401,FALSE
6777,9999999,9999999,FALSE
6778,416105,416105,FALSE
6779,414602,414602,FALSE
6780,416201,416201,FALSE
6781,615203,615203,FALSE
6782,872301,872301,FALSE
6783,812201,812201,FALSE
6784,15201,15201,FALSE
6785,140207,140207,FALSE
6786,152101,152101,FALSE
6787,27101,27101,FALSE
6788,621301,621301,FALSE
6789,416204,416204,FALSE
6790,9999999,9999999,FALSE
6791,811901,811901,FALSE
6792,221301,221301,FALSE
6793,512102,512102,FALSE
6794,301113,301113,FALSE
6795,562401,562401,FALSE
6796,414501,414501,FALSE
6797,812301,812301,FALSE
6798,817101,817101,FALSE
6799,9999999,9999999,FALSE
6800,212101,212101,FALSE
6801,13203,13203,FALSE
6802,151105,151105,FALSE
6803,617901,617901,FALSE
6804,542001,542001,FALSE
6805,212101,212101,FALSE
6806,131202,131202,FALSE
6807,811301,811301,FALSE
6808,885101,885101,FALSE
6809,511501,511501,FALSE
6810,411101,411101,FALSE
6811,132004,132004,FALSE
6812,11201,11201,FALSE
6813,9999999,9999999,FALSE
6814,904201,904201,FALSE
6815,416401,416401,FALSE
6816,621402,621402,FALSE
6817,212101,212101,FALSE
6818,27101,27101,FALSE
6819,812401,812401,FALSE
6820,301109,301109,FALSE
6821,415404,415404,FALSE
6822,9999999,9999999,FALSE
6823,211101,211101,FALSE
6824,811101,811101,FALSE
6825,12201,12201,FALSE
6826,420201,420201,FALSE
6827,302001,302001,FALSE
6828,702401,702401,FALSE
6829,140301,140304,TRUE
6830,826401,826401,FALSE
6831,28401,28401,FALSE
6832,140205,140205,FALSE
6833,622304,622304,FALSE
6834,301004,301004,FALSE
6835,420201,420201,FALSE
6836,414701,414701,FALSE
6837,140201,140201,FALSE
6838,703101,703101,FALSE
6839,9999999,9999999,FALSE
6840,9999999,9999999,FALSE
6841,561101,561101,FALSE
6842,13902,13902,FALSE
6843,420901,420901,FALSE
6844,31301,31301,FALSE
6845,621101,621101,FALSE
6846,140502,140502,FALSE
6847,306502,306502,FALSE
6848,9999999,9999999,FALSE
6849,702601,702601,FALSE
6850,133302,133302,FALSE
6851,621201,621201,FALSE
6852,863301,863301,FALSE
6853,9999999,9999999,FALSE
6854,612101,612101,FALSE
6855,825201,825201,FALSE
6856,24203,24203,FALSE
6857,155104,155104,FALSE
6858,863101,863101,FALSE
6859,13305,13305,FALSE
6860,863201,863201,FALSE
6861,411301,411301,FALSE
6862,615101,615101,FALSE
6863,415101,415101,FALSE
6864,9999999,9999999,FALSE
6865,612301,612301,FALSE
6866,9999999,9999999,FALSE
6867,9999999,9999999,FALSE
6868,416701,416701,FALSE
6869,832101,832101,FALSE
6870,9999999,9999999,FALSE
6871,122102,122102,FALSE
6872,852101,852101,FALSE
6873,415404,415404,FALSE
6874,702101,702101,FALSE
6875,9999999,9999999,FALSE
6876,826101,826101,FALSE
6877,414301,414301,FALSE
6878,863301,863301,FALSE
6879,863401,863401,FALSE
6880,13305,13305,FALSE
6881,414401,414401,FALSE
6882,9999999,9999999,FALSE
6883,416401,416401,FALSE
6884,882201,882201,FALSE
6885,615203,615203,FALSE
6886,415404,415404,FALSE
6887,833001,833001,FALSE
6888,9999999,9999999,FALSE
6889,621102,621102,FALSE
6890,23402,23402,FALSE
6891,550201,550201,FALSE
6892,9999999,9999999,FALSE
6893,521304,521304,FALSE
6894,214101,214101,FALSE
6895,411101,411101,FALSE
6896,416201,416201,FALSE
6897,826301,826301,FALSE
6898,31301,31301,FALSE
6899,9999999,9999999,FALSE
6900,31302,31302,FALSE
6901,611001,611001,FALSE
6902,901401,901401,FALSE
6903,550201,550201,FALSE
6904,414703,414703,FALSE
6905,24301,24301,FALSE
6906,622901,622901,FALSE
6907,140201,140201,FALSE
6908,133202,133202,FALSE
6909,622201,622201,FALSE
6910,411106,411106,FALSE
6911,415202,415202,FALSE
6912,140201,140201,FALSE
6913,301004,301004,FALSE
6914,416103,416103,FALSE
6915,212101,212101,FALSE
6916,9999999,151105,TRUE
6917,152101,152101,FALSE
6918,414501,414501,FALSE
6919,12301,12301,FALSE
6920,122301,122301,FALSE
6921,411105,411105,FALSE
6922,811201,136001,TRUE
6923,705901,705901,FALSE
6924,9999999,9999999,FALSE
6925,140207,140207,FALSE
6926,26201,26201,FALSE
6927,531701,531701,FALSE
6928,416204,416204,FALSE
6929,621301,621301,FALSE
6930,151101,151101,FALSE
6931,411301,411301,FALSE
6932,13305,13305,FALSE
6933,615401,615401,FALSE
6934,211101,211101,FALSE
6935,411105,411105,FALSE
6936,301102,301102,FALSE
6937,212101,212101,FALSE
6938,813101,821201,TRUE
6939,9999999,9999999,FALSE
6940,542001,542001,FALSE
6941,703201,703201,FALSE
6942,420901,420901,FALSE
6943,812401,812401,FALSE
6944,9999999,9999999,FALSE
6945,852301,852301,FALSE
6946,29201,29201,FALSE
6947,612101,612101,FALSE
6948,416201,416201,FALSE
6949,140206,140206,FALSE
6950,212101,212101,FALSE
6951,132004,132004,FALSE
6952,411201,411201,FALSE
6953,110104,110104,FALSE
6954,624101,624101,FALSE
6955,9999999,9999999,FALSE
6956,11102,11102,FALSE
6957,522202,523001,TRUE
6958,416203,416203,FALSE
6959,9999999,825201,TRUE
6960,411201,411201,FALSE
6961,153103,153103,FALSE
6962,13305,13305,FALSE
6963,9999999,9999999,FALSE
6964,133302,133302,FALSE
6965,617901,617901,FALSE
6966,852401,852401,FALSE
6967,621401,621401,FALSE
6968,411106,411106,FALSE
6969,28202,28202,FALSE
6970,9999999,9999999,FALSE
6971,842101,842101,FALSE
6972,826101,826101,FALSE
6973,831101,831101,FALSE
6974,301106,301106,FALSE
6975,9999999,812102,TRUE
6976,902101,902101,FALSE
6977,140205,140205,FALSE
6978,9999999,9999999,FALSE
6979,136002,136002,FALSE
6980,812102,812102,FALSE
6981,702502,702502,FALSE
6982,9999999,9999999,FALSE
6983,110201,110201,FALSE
6984,9999999,9999999,FALSE
6985,415301,415301,FALSE
6986,862301,862301,FALSE
6987,852401,852401,FALSE
6988,621203,621203,FALSE
6989,306501,306501,FALSE
6990,817101,817101,FALSE
6991,861301,861301,FALSE
6992,416301,416301,FALSE
6993,811201,811201,FALSE
6994,214101,214101,FALSE
6995,9999999,9999999,FALSE
6996,9999999,9999999,FALSE
6997,622201,622201,FALSE
6998,411106,411106,FALSE
6999,9999999,9999999,FALSE
7000,306902,306902,FALSE
7001,617101,617101,FALSE
7002,621101,621101,FALSE
7003,301004,301004,FALSE
7004,24203,24203,FALSE
7005,153201,153201,FALSE
7006,420202,420202,FALSE
7007,121104,121104,FALSE
7008,415101,415101,FALSE
7009,561501,561501,FALSE
7010,9999999,211101,TRUE
7011,9999999,9999999,FALSE
7012,841101,841101,FALSE
