idx,sq1,sq2,sq3,sq4,sq5,sq6,sq7,sq8,sq9,sq10,sq11,sq12,sq13,sq14,sq15,sq16,kq1_1,kq1_2,kq2_1,kq2_2,kq3_1,kq3_2,kq4_1,kq4_2,kq5_1,kq5_2,kq6_1,kq6_2,kq7_1,kq7_2,kq8_1,kq8_2,kq9_1,kq9_2,kq10_1,kq10_2,kq11_1,kq11_2,kq12_1,kq12_2,kq13_1,kq13_2,kq14_1,kq14_2,kq15_1,kq15_2,kq16_1,kq16_2,kq17_1,kq17_2,kq18_1,kq18_2,kq19_1,kq19_2,kq20_1,kq20_2,kq21_1,kq21_2,kq22_1,kq22_2,kq23_1,kq23_2,kq24_1,kq24_2,kq25_1,kq25_2,kq26_1,kq26_2,kq27_1,kq27_2,kq28_1,kq28_2,kq29_1,kq29_2,kq30_1,kq30_2,kq31_1,kq31_2,kq32_1,kq32_2,kq33_1,kq33_2,bq1,bq2,bq3,bq4,bq5,bq5_1,bq6,bq7,bq8_1,bq8_2,bq8_3,bq9,bq10,bq11,bq12_1,bq12_2,bq12_3,bq12_4,bq12_5,bq13_1,bq13_2,bq13_3,bq14_1,bq14_2,bq14_3,bq14_4,bq14_5,bq15,bq16_1,bq16_2,bq16_3,bq16_4,bq16_5,bq17,bq18_1,bq18_2,bq18_3,bq18_4,bq18_5,bq18_6,bq18_7,bq18_8,bq18_9,bq19,bq20,bq21_1,bq21_2,bq21_3,bq25,bq26,bq27,bq28,bq28_1,bq28_2,bq29,bq30,bq31_1,bq31_2,bq31_3,knowcode,text_response,bef_job,able_job,major,description,bq6_mark,bq12_2_mark,bq12_3_mark,bq12_4_mark
20860,3,4,4,2,2,2,2,4,4,4,5,5,3,2,2,5,2,5,2,4,2,4,2,6,2,4,4,5,2,4,1,0,5,7,5,7,2,3,1,0,4,5,4,5,4,4,2,3,1,0,1,0,1,0,1,0,1,0,1,0,3,4,2,4,5,6,1,0,1,4,1,3,5,4,2,4,5,6,2,4,1,0,13,2,6,2,1,2,4.0,6.0,5,4,4.0,4.0,5.0,3.0,3,3,3,4.0,4,2,4,4,4,4,3,3,2,3,4,3,3,3,3,2,1,1,1,1,1,1,2,2,2,2,3.0,1,1,1.0,1.0,51,5.0,1,1,6,1,60.0,9600,3600,0,151201,러닝 기술 개발 연구 방식 환경 도입,0,0,금속공학,로봇공학기술자 로봇공학기술자,0,0,0,0
20861,3,3,3,3,3,3,3,1,3,3,3,4,2,3,4,3,2,2,3,4,3,4,1,0,1,0,1,0,3,3,1,0,3,3,3,4,3,4,2,3,5,5,3,4,3,4,2,2,1,0,1,0,1,0,1,0,1,0,2,2,2,2,1,0,3,4,1,0,1,4,1,3,4,5,2,2,2,3,2,3,3,4,8,2,6,1,1,2,2.0,3.0,4,4,4.0,4.0,4.0,3.0,2,2,4,4.0,3,2,4,3,6,6,6,6,5,3,2,2,3,2,2,2,2,2,1,2,2,1,1,2,2,2,2.0,3,3,3.0,1.0,45,4.0,1,1,6,1,40.0,5000,2500,0,831101,전기기능사 전기기사 전기공사기사 직무교육 설비 제어 장비 자동화 프로그램 점검 업무 자동화 기계화 인력 감소,전기설비유지보수 업무에 종사,"전기설비 유지보수, 전기공사감리원, 전기안전관리자",전기공학과,산업 전기공(항공기·선박·철도기관차·전동차 전기공) 산업 전기공(항공기·선박·철도기관차·전동차 전기공),0,0,0,0
20862,3,2,3,2,3,3,2,2,2,3,3,4,3,2,2,3,1,0,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,1,2,2,2,1,1,0,1,4,1,3,2,1,2,1,2,2,2,1,1,0,4,2,2,1,2,0,3.0,2.0,2,2,1.0,4.0,2.0,2.0,3,2,3,4.0,3,3,2,2,2,3,3,2,2,3,2,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2.0,3,3,3.0,2.0,49,3.0,1,3,6,2,50.0,2300,2100,0,562101,안전점검원 고객 직접 입력 개발 전산 시스템 개발 검침원 수가,코웨이 코디,전기 검침원,도예과,계기 검침원 및 가스 점검원 계기 검침원 및 가스 점검원,1,0,0,0
20863,3,3,3,2,3,3,3,3,3,3,3,4,3,3,2,4,1,0,1,0,2,1,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,3,1,0,2,3,1,0,2,3,3,2,4,4,2,4,4,3,1,4,2,3,1,0,1,0,2,4,2,4,1,0,18,3,5,2,2,0,6.0,2.0,4,3,2.0,4.0,3.0,4.0,3,3,3,3.0,3,3,4,4,2,2,1,2,2,2,2,4,3,2,2,2,1,1,1,1,1,1,1,2,2,2,4.0,3,4,4.0,2.0,53,3.0,1,4,6,2,25.0,0,4000,0,416205,디지털 녹음 방식 변환 인공 지능 녹음 시스템 도입 성우 녹음 방식 변화 미디어 컨텐츠 세분 화가 목소리 수요 필요,0,0,연극,성우 성우,0,0,0,0
20864,4,4,4,2,4,3,3,3,4,3,3,4,3,4,2,1,2,2,1,0,1,0,1,0,2,3,1,0,1,0,3,3,1,0,1,0,1,0,1,0,2,2,1,0,3,3,1,0,2,2,1,0,1,0,2,3,1,0,1,0,1,0,2,3,1,0,1,0,1,4,1,3,2,3,1,0,1,0,1,0,2,3,1,4,1,2,2,0,3.0,1.0,3,2,2.0,4.0,3.0,2.0,3,3,3,3.0,3,2,4,3,3,3,3,2,2,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2.0,4,3,3.0,1.0,81,1.0,2,1,6,0,30.0,0,0,900,901201,수입 농산물 증가,공무원,0,0,채소·특용작물 재배원 채소작물재배자,1,1,1,1
20865,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,1,0,3,3,1,0,2,3,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,1,0,1,0,1,0,1,0,2,4,2,4,2,3,2,3,2,3,2,4,2,3,2,3,2,4,2,4,2,3,18,1,2,2,1,2,1.0,5.0,4,4,5.0,4.0,4.0,4.0,4,4,4,4.0,4,3,3,3,5,5,5,5,5,3,5,5,5,5,5,3,2,1,1,1,1,1,1,1,1,2,5.0,3,3,3.0,1.0,38,4.0,1,1,6,1,45.0,4000,1500,0,415404,광고에대한 이해 엑셀 프로그램 도입 상품 대한 광고 다양 조직개편 업무 신제품 개발 광고 필요,0,0,응용화학과,시각디자이너,0,0,0,0
20866,4,4,4,3,3,4,4,5,4,5,5,4,4,4,4,3,3,4,2,2,2,2,2,2,4,4,2,2,1,0,1,0,2,2,1,0,1,0,1,0,4,4,2,2,1,0,1,0,5,6,3,4,1,0,1,0,1,0,4,5,2,3,2,3,4,6,1,0,1,4,1,3,1,0,3,3,3,3,2,3,1,0,17,4,1,1,2,0,5.0,5.0,3,3,4.0,4.0,4.0,3.0,4,3,3,4.0,4,3,4,4,4,3,3,4,4,2,3,2,3,2,3,4,2,2,2,2,2,2,2,2,2,1,4.0,2,2,2.0,1.0,42,5.0,2,1,5,0,50.0,0,0,6500,302001,수의사 면허증 반려동물 가정 때문,0,0,수의학,수의사 수의사,0,1,1,0
20867,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,2,4,2,2,2,3,3,4,2,3,2,5,3,4,1,0,2,4,2,4,2,4,1,0,1,0,2,4,1,0,1,0,1,0,2,3,1,0,1,0,1,0,2,3,2,5,3,4,2,3,3,4,2,4,1,3,2,3,2,4,2,4,3,5,1,0,10,1,2,2,1,4,6.0,4.0,3,3,3.0,3.0,3.0,3.0,2,3,3,3.0,3,3,3,3,2,2,2,2,2,3,4,3,4,2,2,3,1,1,2,2,1,2,1,1,1,1,3.0,2,3,3.0,1.0,38,5.0,1,3,6,1,50.0,3100,1800,0,414302,프로젝트 요구사항,0,0,애니메이션,애니메이션기획자,0,0,0,0
20868,3,4,4,3,2,4,4,3,4,4,4,5,4,2,3,4,3,3,2,2,3,4,3,5,4,5,1,0,2,2,1,0,1,0,3,4,1,0,1,0,4,3,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,2,4,1,0,1,0,1,0,1,4,1,3,1,0,1,0,1,0,1,0,1,0,7,4,1,2,2,0,3.0,2.0,3,2,2.0,4.0,4.0,4.0,4,3,3,3.0,4,2,3,3,4,3,4,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,2,1,2.0,4,4,3.0,1.0,43,2.0,2,1,6,0,40.0,0,0,2500,812902,기계로 자동 수리 시스템 때문,자동차부품조립원,0,기계과,자전거 판매 및 정비원 자전거 판매 및 정비원,1,1,1,1
20869,3,4,4,4,4,4,3,5,5,4,4,4,5,4,4,3,3,4,4,5,2,5,1,0,4,5,5,7,1,0,1,0,4,6,3,5,1,0,4,5,5,7,3,6,1,0,1,0,1,0,3,4,3,4,1,0,3,3,5,7,4,6,1,0,1,0,1,0,1,4,2,5,4,7,3,5,1,0,4,7,1,0,19,1,6,2,1,3,3.0,2.0,3,3,1.0,5.0,2.0,4.0,3,3,3,3.0,3,3,2,2,3,3,3,3,2,3,3,3,3,2,2,4,1,1,1,1,1,1,1,2,2,3,1.0,5,3,3.0,2.0,53,4.0,1,3,6,2,48.0,1740,1740,0,562301,기계 자동화 자동화,개인사업,무관,회계,주차 관리·안내원 주차 관리·안내원,0,0,0,0
20870,4,4,3,4,4,4,4,4,5,4,4,5,4,4,2,5,4,4,3,4,1,0,1,0,3,4,1,0,1,0,1,0,3,5,1,0,1,0,1,0,4,4,3,4,1,0,1,0,4,4,3,4,4,4,1,0,5,7,5,6,3,5,3,4,4,6,1,0,1,4,2,4,2,3,3,5,1,0,3,3,1,0,17,1,4,1,2,0,5.0,5.0,5,4,4.0,5.0,4.0,4.0,3,4,4,4.0,4,2,3,3,3,3,4,3,3,2,3,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2.0,2,2,3.0,1.0,47,4.0,1,1,6,1,40.0,8000,5000,0,301104,전문의 결혼 해도 경우,0,0,의학과,산부인과의사 산부인과의사,0,0,0,0
20871,4,4,5,2,4,4,3,4,4,4,4,4,4,4,3,4,1,0,1,0,1,0,1,0,4,5,1,0,1,0,1,0,2,3,3,4,1,0,4,6,3,4,1,0,1,0,1,0,1,0,1,0,2,3,1,0,1,0,3,4,1,0,1,0,1,0,1,0,1,4,1,3,4,6,2,3,2,2,3,4,1,0,6,1,2,1,2,0,2.0,5.0,2,3,3.0,4.0,5.0,2.0,2,3,5,5.0,4,2,4,3,3,4,3,4,2,3,3,3,3,2,2,3,2,2,1,2,2,2,2,2,2,2,3.0,2,3,3.0,1.0,31,4.0,1,1,6,1,52.0,2800,2400,0,140305,토목기사 드론 측량 장비 사용 인력 부족 지속,0,0,토목공학,토목안전·환경·품질 기술자 토목안전·환경·품질 기술자,0,0,0,0
20872,5,5,5,5,5,4,3,4,4,5,5,5,5,2,5,5,1,0,3,3,1,0,3,6,4,4,1,0,5,7,3,5,4,6,5,7,3,3,1,0,5,6,5,6,2,3,5,7,5,5,1,0,2,3,1,0,3,3,1,0,5,6,3,5,5,5,2,3,1,4,1,3,5,5,2,4,4,5,5,4,2,2,3,1,4,2,1,4,4.0,6.0,4,3,3.0,3.0,5.0,2.0,3,3,4,3.0,3,3,2,3,4,4,4,3,2,3,3,3,2,2,2,2,1,2,2,1,2,2,1,2,2,2,3.0,2,2,1.0,2.0,36,5.0,1,1,6,1,40.0,4500,3200,0,154104,기초과학지식 화학관련 기초 지식 화장품 원료 품목 적용 기술 발전,0,0,화학,비누 및 화장품화학공학기술자 및 연구원 비누 및 화장품화학공학기술자,0,0,0,0
20873,4,4,4,4,5,4,4,5,4,5,4,4,4,5,5,5,4,4,3,2,1,0,1,0,1,0,5,5,1,0,1,0,2,4,2,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,5,1,0,1,0,2,2,4,5,4,5,1,0,2,3,1,0,1,4,1,3,1,0,3,4,1,0,4,5,2,2,15,2,3,1,1,6,6.0,5.0,5,4,2.0,5.0,5.0,3.0,3,3,5,4.0,4,1,2,5,5,5,5,3,5,4,4,2,2,4,3,5,2,2,2,2,2,2,2,2,2,1,2.0,3,3,3.0,1.0,46,4.0,1,3,6,2,63.0,5500,3000,0,420101,1급 지도자 자격증 2급 지도자 자격증 반복 지속 훈련 운동 시작 선수 감소 해체 학교 지도자 일자리 감소 판단 생활스포츠의 활성화로 스크린 사격 서바이벌 사격 등등,0,없음.,스포츠학,스포츠 감독 및 코치 스포츠 감독 및 코치,0,0,0,0
20874,4,4,5,2,3,3,4,3,4,4,3,5,3,4,2,3,3,4,3,4,1,0,2,3,4,4,1,0,3,3,1,0,4,4,4,6,2,3,1,0,1,0,4,5,5,5,1,0,1,0,1,0,1,0,3,4,1,0,1,0,1,0,3,3,5,5,1,0,2,3,1,3,2,4,1,0,1,0,3,4,4,4,3,1,6,2,2,0,4.0,4.0,3,3,3.0,3.0,3.0,3.0,3,3,3,3.0,3,3,2,3,2,3,2,2,2,4,4,4,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2.0,1,2,3.0,1.0,34,4.0,1,1,6,1,42.0,4000,3200,0,151108,중국 일본 단가,0,선급회사,기계공학,조선・해양공학기술자,0,0,0,0
20875,4,4,4,4,5,4,5,4,4,5,4,5,4,4,5,5,1,0,1,0,1,0,3,4,5,3,1,0,1,0,1,0,3,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,5,5,5,5,1,0,4,4,5,5,4,5,2,2,3,3,1,0,1,4,4,4,5,5,2,2,3,3,4,5,1,0,17,1,2,1,1,2,2.0,5.0,5,4,4.0,4.0,4.0,4.0,1,3,4,4.0,4,2,4,4,4,4,3,4,4,2,2,1,1,1,1,5,2,2,2,2,2,2,2,2,2,2,3.0,4,4,4.0,2.0,31,4.0,1,1,6,1,38.0,3300,0,0,306601,임상심리사자격증 자신의 능력을 끊임없이 개발 새로운 교육등에 참가 정신건강 대한 사람 괸심도 증가,0,0,교육학,임상심리사(심리치료사) 임상심리사(심리치료사),0,0,0,0
20876,5,4,3,4,4,4,4,4,5,3,4,4,4,2,1,5,4,4,4,4,1,0,1,0,4,5,4,4,1,0,1,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,4,4,3,4,1,0,1,0,4,4,3,5,3,3,3,4,1,0,1,4,4,4,5,6,5,5,1,0,2,4,1,0,15,2,5,2,2,0,4.0,5.0,4,4,4.0,5.0,4.0,4.0,4,4,4,5.0,4,2,5,4,4,3,4,4,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,3.0,3,3,3.0,1.0,56,4.0,1,1,6,1,40.0,6800,4800,0,13305,관리자 일자리 크게 변화,0,0,행정학,경찰·소방·교도 관리자,0,0,0,0
20877,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,1,0,1,0,1,0,1,0,2,3,1,0,2,3,2,3,4,6,1,0,1,0,1,0,2,3,1,0,1,0,2,4,2,3,2,4,1,0,1,4,1,3,4,3,2,3,2,4,3,4,1,0,3,1,4,2,1,2,6.0,5.0,4,3,3.0,3.0,4.0,3.0,3,4,3,4.0,4,3,3,3,2,3,2,2,3,3,3,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,3.0,4,4,4.0,1.0,44,4.0,1,1,6,1,45.0,6000,6000,0,154103,위험물 취급 관련 환경 규제 안전 관리 관리 문제 인력,도료 연구원,0,공업화학,도료 및 농약품화학공학기술자 및 연구원 도료 및 농약품화학공학기술자,0,0,0,0
20878,3,3,4,2,2,2,2,2,2,3,2,4,3,2,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,2,1,0,1,0,1,0,3,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,4,1,3,1,0,1,0,1,0,1,0,1,0,1,1,2,2,2,0,1.0,1.0,1,1,1.0,4.0,2.0,3.0,3,3,3,3.0,3,4,3,3,4,4,4,4,5,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,4.0,3,3,3.0,1.0,49,1.0,1,2,6,2,30.0,1200,1200,0,901401,대규모 농사 인구 증가,농업,0,0,육묘 및 화훼작물재배자 육묘 및 화훼작물재배자,0,1,1,0
20879,5,5,5,4,3,2,2,4,4,5,5,5,5,3,4,5,3,4,4,6,4,6,4,5,3,5,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,0,4,6,1,0,1,0,5,4,4,7,3,5,1,0,5,7,2,2,3,4,2,5,4,5,1,0,1,4,1,3,3,3,3,4,1,0,3,5,1,0,11,1,6,1,1,5,5.0,5.0,4,3,2.0,4.0,4.0,3.0,3,3,3,3.0,3,2,2,4,5,5,5,3,5,2,4,2,2,2,2,5,2,1,1,1,1,1,2,2,2,2,2.0,2,4,1.0,2.0,26,2.0,1,1,6,1,40.0,6000,4500,0,32301,언더라이터자격증 CKLU AKLU KFLU 재무관리자격증 AFPK CFP 의학지식 심사관련 필요 정보에 대한 교육 산업 기술 개발 심사 자동화 추진 의사결정 기계 대신 리스크 계산 심사 소요 단축,0,"상품개발, 리스크 심사",경영학과,보험인수심사원 보험인수심사원,0,0,0,0
20880,5,4,4,4,5,4,4,4,4,4,4,4,5,4,3,4,4,5,3,3,5,5,1,0,4,5,1,0,1,0,1,0,4,5,3,4,2,2,1,0,1,0,1,0,1,0,1,0,1,0,3,4,1,0,1,0,1,0,3,4,2,2,1,0,1,0,2,2,1,4,1,3,1,0,1,0,1,0,3,4,1,0,11,1,3,2,2,0,2.0,5.0,2,4,3.0,3.0,3.0,4.0,3,4,4,4.0,4,4,2,2,2,2,2,2,2,2,2,1,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2.0,2,1,1.0,1.0,30,4.0,1,1,6,1,45.0,4500,3800,0,32101,인터넷 소비자 은행 횟수,0,0,금융학,은행 사무원(출납창구 제외) 은행 사무원(출납창구 제외),0,0,0,0
20881,3,3,4,2,3,3,3,3,3,4,4,4,2,3,1,3,1,0,2,3,4,4,1,0,3,4,1,0,1,0,1,0,2,3,1,0,1,0,2,3,1,0,2,3,1,0,1,0,1,0,3,2,1,0,4,5,1,0,1,0,1,0,3,4,3,3,1,0,2,2,1,3,4,5,3,3,1,0,1,0,1,0,13,1,2,1,2,0,2.0,5.0,5,5,5.0,5.0,5.0,4.0,4,3,4,5.0,4,1,5,4,4,4,4,3,3,2,4,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2.0,3,4,3.0,1.0,45,4.0,1,1,6,1,50.0,6700,4000,0,23401,감정평가사 자격증 부동산 경기 불황 계속,0,0,경제학,감정평가사 감정평가사,0,0,0,0
20882,4,3,4,5,5,4,4,4,4,5,5,4,4,5,4,3,4,4,4,4,2,4,3,6,3,4,3,5,4,4,3,4,2,5,2,5,5,5,3,3,3,3,3,4,3,4,4,4,2,2,5,6,5,5,3,4,3,3,4,6,4,6,5,6,4,5,3,3,2,2,4,5,2,2,2,2,4,5,5,5,2,3,13,1,3,2,1,3,6.0,5.0,4,4,3.0,4.0,4.0,4.0,3,3,4,5.0,4,2,3,4,4,3,4,2,4,3,4,2,3,1,1,2,2,1,1,1,1,1,1,2,2,2,2.0,4,4,4.0,1.0,49,5.0,1,2,6,1,45.0,0,0,0,12301,커뮤니케이션 대화 기법 회계 외국어 기대수명 건강 수면 중요성 관련 제품 브랜드 개발 비지니스 추진 기본 리서치 데이터 프로그램 관련 업무 영역 축소 고도 크리에이티브 브랜드 개발 변화,카피라이터 (광고기획),다양한 컨설팅 분야,광고홍보,마케팅·광고·홍보 관리자(부서장) 마케팅·광고·홍보 관리자(부서장),0,0,0,0
20883,1,4,4,1,4,5,4,4,4,2,3,5,3,2,2,2,2,2,2,2,2,2,2,3,3,4,1,0,2,2,1,0,2,2,1,0,2,3,1,0,2,2,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,1,0,2,2,1,4,1,3,1,0,1,0,2,2,2,2,1,0,3,4,1,2,2,0,6.0,1.0,3,3,3.0,4.0,3.0,3.0,2,3,3,3.0,2,4,2,2,3,3,2,3,3,3,3,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2.0,4,2,3.0,1.0,59,1.0,2,1,6,0,50.0,0,0,1500,881101,인쇄 일이,보험영업,0,0,인쇄기계 조작원 인쇄기계 조작원,0,1,1,1
20884,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,6,4,6,5,7,4,6,3,5,3,5,1,0,1,0,2,5,3,4,3,4,3,4,4,6,3,5,2,4,1,0,3,4,3,5,2,5,2,4,3,4,4,6,4,6,3,5,3,4,3,4,2,3,3,4,4,5,3,4,3,4,3,4,11,1,6,2,1,4,5.0,5.0,5,4,3.0,4.0,4.0,3.0,2,2,4,4.0,3,2,4,4,4,4,4,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2.0,2,4,4.0,1.0,46,4.0,1,1,6,1,50.0,9000,5000,0,31302,상품분석 상품개발관련 사내프로그램 운영방법등 상품 개발 추진 업무 온라인 금융 업무,0,0,경영과,금융상품개발원 금융상품개발원,0,0,0,0
20885,4,4,2,2,4,4,3,3,3,4,4,5,4,2,2,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,3,3,1,0,3,4,1,0,1,0,1,0,1,0,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,4,1,3,2,1,1,0,2,1,1,0,1,0,6,1,2,1,2,0,5.0,3.0,3,2,2.0,2.0,2.0,2.0,3,2,2,3.0,3,5,2,3,1,3,2,1,2,2,3,2,2,1,1,3,2,2,1,2,1,1,2,1,2,1,3.0,2,3,2.0,1.0,37,2.0,1,1,6,1,42.0,3200,3000,0,831201,전기기능사 장비 갈수록 자동화,가전A/S기사,0,전기과,내선 전기공(건물 내 전기공사원) 내선 전기공(건물 내 전기공사원),0,0,0,0
20886,4,5,5,5,5,4,5,5,5,4,5,5,2,2,5,5,1,0,1,0,2,3,5,6,5,4,4,4,5,5,3,3,1,0,2,2,4,4,3,3,2,1,5,5,1,0,5,6,3,2,5,5,4,4,2,2,2,2,3,4,4,5,5,5,4,5,5,4,2,4,4,3,5,4,5,4,4,5,5,4,4,3,3,1,2,2,1,2,5.0,5.0,4,3,2.0,3.0,4.0,2.0,2,2,1,3.0,2,4,2,1,1,1,1,1,1,3,3,5,4,3,3,5,1,1,1,1,1,2,1,1,2,1,2.0,1,1,2.0,2.0,31,4.0,1,1,6,1,45.0,4010,2600,0,24301,제형기술이론 색상 컬러 공부 제품생산 개발과정 이해도 높이기 경력 상품 기획 퇴사 업무 과중 주니어 무량 변화 불만족 화장품 산업 경쟁 구도 수출 규제 시장 상황 악화 컬러리스트,0,교육강사,경영학,상품 기획자 상품 기획자,0,0,0,1
20887,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,4,4,4,5,4,4,3,3,4,3,5,5,5,4,1,0,3,4,4,4,3,4,1,0,3,4,3,4,1,0,3,3,1,0,4,4,1,0,1,0,1,0,4,4,4,5,1,0,2,2,1,0,1,4,1,3,5,4,1,0,1,0,1,0,3,3,3,1,2,2,1,4,6.0,2.0,3,2,2.0,3.0,3.0,2.0,4,4,4,4.0,4,4,3,3,4,4,4,3,3,3,4,4,4,2,2,5,2,2,1,1,1,2,2,2,2,2,1.0,2,2,2.0,1.0,52,2.0,1,1,6,1,52.0,6000,2300,0,822101,직무관련 실습교육 발전 기계 도입 업무 효율 향상 기계 자동화,0,0,기계과,판금원(판금기조작원) 판금원(덕트원 포함),0,0,0,0
20888,4,5,5,3,4,4,4,5,3,2,5,3,4,4,1,2,2,2,3,2,1,0,1,0,5,6,1,0,1,0,1,0,2,2,1,0,1,0,1,0,4,6,1,0,4,7,1,0,1,0,4,6,2,3,3,4,1,0,3,4,3,4,2,3,2,2,2,3,3,4,2,3,3,4,3,4,4,6,4,4,5,6,8,2,4,1,1,3,3.0,5.0,4,4,4.0,4.0,5.0,5.0,4,4,3,4.0,4,2,3,3,4,5,5,3,4,2,2,3,2,2,3,5,2,2,2,2,2,2,2,2,2,1,3.0,3,2,2.0,1.0,51,3.0,1,1,6,1,40.0,7000,3500,0,621301,철도기관사 자격증 직무교육,0,0,항공정비,철도·전동차 기관사 철도·전동차 기관사,0,0,0,0
20889,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,3,4,4,5,4,5,5,6,5,5,1,0,1,0,4,4,4,4,1,0,1,0,4,5,1,0,4,4,3,4,1,0,5,6,1,0,1,0,5,6,5,6,4,5,1,0,4,4,1,0,1,4,3,4,5,6,4,4,1,0,4,5,1,0,17,1,2,1,2,0,4.0,5.0,3,3,3.0,4.0,4.0,4.0,4,3,3,4.0,4,1,4,4,2,3,2,3,2,3,4,1,2,2,2,4,2,1,1,1,2,1,2,2,2,2,3.0,1,3,3.0,1.0,55,4.0,2,1,5,0,40.0,0,0,10000,301109,의사면허증 기계 도입,0,0,의과대학,방사선과의사 방사선과의사,0,1,1,0
20890,4,5,5,2,5,4,5,5,5,4,4,5,4,2,4,4,1,0,1,0,1,0,1,0,2,2,1,0,4,4,1,0,1,0,1,0,2,2,2,3,2,3,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,4,1,3,3,3,1,0,1,0,1,0,1,0,3,1,2,2,2,0,5.0,1.0,3,3,3.0,3.0,3.0,3.0,3,3,4,3.0,3,3,2,3,2,2,2,1,1,1,4,1,3,1,1,4,2,2,2,2,2,2,2,2,2,2,2.0,2,2,1.0,1.0,49,1.0,1,1,6,1,40.0,3500,1800,0,822101,기계 자동화,0,0,없음,판금원(판금기조작원) 판금원(덕트원 포함),0,0,0,0
20891,4,3,4,5,4,4,4,3,4,5,4,5,3,4,4,3,1,0,3,3,1,0,1,0,4,4,1,0,1,0,2,3,1,0,3,4,2,4,3,4,3,4,3,4,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,3,1,0,2,3,1,0,1,4,1,3,4,4,2,3,1,0,2,3,2,2,6,1,2,2,1,1,6.0,3.0,3,2,2.0,4.0,3.0,2.0,2,3,2,4.0,2,2,3,2,3,2,2,1,1,4,4,4,4,2,2,2,2,2,2,2,2,2,1,1,1,1,2.0,1,1,1.0,1.0,48,2.0,1,1,6,1,48.0,4800,3400,0,703201,배관 관련 교육 KS ASME 코드 관련 교육 기업 설비 투자 축소,배관조공,용접사,인문계,"공업 배관공(플랜트,항공,선박,철도차량) 공업 배관공(플랜트,항공,선박,철도차량)",0,0,0,0
20892,5,5,4,4,3,5,5,5,5,5,4,4,4,4,3,3,5,6,5,7,4,5,5,6,5,7,4,6,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,4,6,1,0,1,0,1,0,5,7,5,6,5,7,2,4,1,0,1,4,1,3,1,0,5,6,2,3,2,3,1,0,13,1,1,1,1,6,6.0,5.0,4,4,4.0,5.0,5.0,4.0,4,3,3,3.0,4,2,3,4,4,5,5,4,4,4,3,4,4,2,2,5,2,1,2,2,2,2,2,2,1,1,1.0,1,2,2.0,2.0,57,4.0,2,1,5,0,40.0,0,0,5000,221301,법무사 법무사 실무 업무 소송 업무 법무 프로그램 변화 사건,공무원,0,법학과,법무사 및 집행관 법무사 및 집행관,0,1,1,1
