idx,cq1,cq2,cq3,cq4,cq5,cq6,cq7,cq8,cq9,cq10,cq11,cq12,cq13,cq14,cq15,cq16,cq17,cq18,cq19,cq20,cq21,cq22,cq23,cq24,cq25,cq26,cq27,cq28,cq29,cq30,cq31,cq32,cq33,cq34,cq35,cq36,cq37,cq38,cq39,cq40,cq41,cq42,cq43,cq44,cq45,cq46,cq47,cq48,cq49,cq50_1,cq50_2,cq50_3,cq50_4,cq50_5,cq50_6,cq50_7,cq50_8,iq1,iq2,iq3,iq4,iq5,iq6,bq1,bq2,bq3,bq4,bq5,bq5_1,bq6,bq7,bq8_1,bq8_2,bq8_3,bq9,bq10,bq11,bq12_1,bq12_2,bq12_3,bq12_4,bq12_5,bq13,bq14,bq15,bq16,bq17,bq18,bq19,bq20,bq21,bq25,bq25_1,bq26_1,bq26_1a,bq26_2,bq26_2a,bq26_3,bq26_3a,bq26_4,bq26_4a,bq27,bq28,bq34,bq35,bq36,bq37,bq38,bq38_1,bq38_2,bq39,bq40,bq41_1,bq41_2,bq41_3,knowcode,text_response,sim_job,bef_job,able_job,major,description,bq22,bq23,bq24,bq6_mark,bq12_2_mark,bq12_3_mark,bq12_4_mark
11034,5,4,5,5,4,5,5,5,5,5,5,4,3,5,5,4,5,1,2,1,2,2,1,1,3,3,3,3,4,2,2,2,2,2,5,4,4,3,2,4,4,5,3,4,3,4,1,1,2,1,1,1,1,1,1,1,1,4,2,1,5,4,5,3,1,6,1.0,1,2.0,6,5,4,3,3,4,5,4,3.0,2,3,3,3,1,1,1,2,1,1,2,3,90.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,1.0,1.0,34.0,4.0,1.0,1,0,1,45.0,5300,3000,0,158401,산업안전기사 근로자 관리 법규 산업화 인력 감소 안전관리자 캐드 없음,안전 관리자 안전,0,공인노무사,안전공학,산업안전원 산업안전원,1.0,1.0,1,0,0,0,0
11035,4,2,3,4,4,2,4,3,2,4,3,2,2,5,2,1,3,1,1,1,2,2,1,2,1,4,1,1,3,3,2,1,1,5,4,2,2,2,2,4,4,4,3,2,2,4,1,1,1,1,1,1,1,1,1,1,1,4,4,2,2,2,4,13,2,4,1.0,1,4.0,5,6,4,3,2,3,4,3,3.0,3,3,3,3,2,1,1,2,1,1,2,2,100.0,1,2,1.0,2,1.0,2,2.0,0,1.0,1,2,3.0,3.0,2.0,31.0,5.0,1.0,1,0,1,40.0,3500,3000,0,307201,위생사 현장실무교육 기관 규모 정성 때문 분석장비,선생님,연구원,연구원,식품영양학,위생사,1.0,1.0,5,0,0,0,0
11036,1,1,1,1,3,3,1,2,1,1,2,1,5,2,3,4,5,5,1,5,4,4,1,1,5,5,5,2,3,3,3,2,5,5,4,3,3,1,3,3,4,1,1,3,3,1,1,4,1,1,1,1,1,1,1,1,2,2,3,2,3,3,3,1,3,1,0.0,0,0.0,2,3,2,1,3,3,3,2,2.0,3,3,3,1,1,1,1,1,1,1,4,100,1.0,2,1,2.0,1,2.0,1,2.0,1,1.0,2,3,0.0,1.0,31.0,2.0,0.0,3.0,0,1,48,2800.0,2500,0,0,821101,공란,0,0,0,1,금속가공 제어장치 조작원(용광로·용해로·금속가열로) 금속가공 제어장치 조작원(용광로·용해로·금속가열로),1.0,0.0,3,0,0,0,0
11037,4,3,4,4,3,4,4,5,4,2,3,2,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,2,1,3,2,3,4,1,2,3,2,3,2,3,1,2,3,1,1,1,1,1,1,1,1,4,3,3,5,4,4,3,1,2,2.0,2,0.0,1,2,3,3,2,4,3,3,2.0,3,3,2,3,1,1,1,2,1,1,2,4,100.0,1,2,1.0,2,1.0,2,1.0,2,1.0,2,2,2.0,4.0,1.0,43.0,4.0,1.0,1,0,1,56.0,3500,3000,0,28101,무역 감소 엑셀,0,세무사무직,0,무역학,무역사무원 무역사무원,1.0,1.0,1,0,0,0,0
11038,3,1,3,1,1,3,2,4,2,2,2,3,3,5,1,1,4,1,1,1,1,1,1,1,1,1,1,2,2,4,2,4,3,5,1,1,2,2,2,2,3,4,2,2,1,1,1,1,4,1,1,1,1,1,1,1,1,3,2,3,3,3,2,9,4,2,1.0,1,2.0,2,3,1,2,1,3,2,3,2.0,2,3,3,3,2,1,1,2,1,1,2,1,80.0,1,1,2.0,0,2.0,0,2.0,0,2.0,0,1,3.0,1.0,2.0,22.0,2.0,1.0,1,0,1,28.0,2050,1850,0,531601,조주사 자격증 고객서비스 요령 변화 음료 쉐이커,0,바리스타,개인 자영업,호텔경영,바텐터(조주사) 바텐터(조주사),3.0,1.0,1,0,0,0,0
11039,5,2,5,5,5,5,5,5,5,4,5,5,5,5,3,1,4,1,1,1,2,1,1,1,1,1,1,2,3,3,1,1,1,2,1,3,4,4,5,3,5,5,5,5,4,5,1,1,5,2,2,2,3,3,3,3,3,3,2,1,5,5,3,7,3,2,1.0,2,0.0,6,4,4,3,3,4,4,3,2.0,2,4,5,4,1,1,1,2,1,1,1,3,100.0,1,2,1.0,2,1.0,2,1.0,2,1.0,2,2,2.0,3.0,2.0,40.0,3.0,1.0,1,0,1,38.0,3000,2400,0,306902,청각사 청능사 경쟁 치열 피팅프로그램,0,0,0,청각학,청능사 청능사,1.0,1.0,2,0,0,0,0
11040,3,1,3,2,1,2,3,3,3,2,3,3,2,5,2,1,3,2,2,1,2,1,2,2,1,3,2,3,2,4,2,4,4,4,4,3,3,2,3,3,3,4,3,3,2,3,1,1,4,1,1,1,1,1,1,1,1,4,2,1,2,2,2,3,1,4,2.0,2,0.0,6,2,2,2,2,2,3,2,3.0,3,3,3,3,1,1,1,1,1,1,1,4,100.0,1,2,1.0,1,1.0,1,1.0,1,1.0,1,2,2.0,2.0,1.0,40.0,3.0,1.0,3,0,1,50.0,4450,2800,0,826901,능직 이유 사람 직종 기기,0,0,0,재료공학,비금속광물가공관련 제어장치조작원,1.0,4.0,2,0,0,0,0
11041,4,2,5,4,4,5,3,5,3,2,3,2,2,5,1,1,3,1,1,1,2,2,1,1,1,1,1,4,4,2,2,3,2,4,1,3,3,2,5,2,3,4,5,5,1,4,1,1,2,1,1,1,1,1,1,1,1,2,2,1,3,3,4,15,1,1,1.0,2,0.0,3,5,5,4,3,5,4,3,4.0,0,0,4,4,3,2,4,1,3,3,3,3,90.0,1,2,2.0,0,2.0,0,2.0,0,2.0,0,2,3.0,2.0,1.0,43.0,4.0,1.0,1,0,0,40.0,4500,2500,0,29903,행정사 자격증 변화 컴퓨터,0,0,0,행정학,행정사·문서대행자 행정사·문서대행자,2.0,5.0,5,1,0,0,0
11042,4,3,3,4,3,4,4,1,3,3,2,3,2,5,3,1,3,1,1,1,1,2,3,1,2,3,2,2,4,2,2,3,1,2,1,3,3,3,3,1,4,4,4,2,1,4,1,1,3,1,2,1,1,1,1,2,1,4,4,2,5,3,4,3,1,4,1.0,1,3.0,2,4,5,3,4,4,5,3,2.0,3,4,5,3,1,1,1,2,3,1,2,3,80.0,1,1,1.0,2,1.0,2,1.0,2,1.0,1,1,3.0,3.0,1.0,29.0,4.0,1.0,1,0,1,52.0,2600,2300,0,153101,전기기사 회로설계 능력 인공 지능 대체 캐드 없음,0,학생,유사 업종 가능,기계학과,전기기기·제품 개발 기술자 및 연구원 전기기기·제품 개발 기술자 및 연구원,1.0,1.0,1,0,0,0,0
11043,4,3,3,3,1,2,2,3,2,3,2,1,2,3,3,1,3,2,2,1,2,1,1,1,1,1,1,1,2,3,3,3,1,3,1,1,3,2,2,1,1,1,3,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,18,2,4,2.0,2,0.0,3,5,4,1,1,4,3,3,2.0,0,0,3,3,2,2,4,1,2,1,3,2,0.0,2,0,2.0,0,2.0,0,2.0,0,2.0,0,2,2.0,2.0,2.0,52.0,4.0,1.0,3,0,2,14.0,4000,3200,0,411202,관람객 감소 컴퓨터,선생님,0,0,영문,통역가 통역가,3.0,5.0,1,0,0,0,0
11044,3,1,2,5,3,5,4,1,3,1,1,3,1,5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,2,1,2,3,2,2,2,3,3,3,2,1,3,1,1,2,1,3,1,1,1,1,1,1,4,4,2,4,4,5,11,1,6,1.0,1,4.0,6,5,4,4,4,4,4,4,4.0,3,4,4,4,1,1,1,2,1,1,2,4,100.0,1,2,1.0,2,1.0,2,1.0,2,1.0,2,2,4.0,3.0,2.0,33.0,4.0,1.0,1,0,1,52.0,5700,5200,0,31301,보험계리사 컴퓨터 전문 인력 수요 증가 프라펫 없음,0,없음,없음,수학,보험계리사 보험계리사,1.0,1.0,2,0,0,0,0
11045,5,2,3,1,1,5,4,4,4,2,3,1,1,5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,1,4,3,4,4,4,3,4,4,3,4,4,1,1,1,1,1,1,1,1,1,1,1,4,5,2,4,4,4,19,1,2,2.0,2,0.0,3,2,3,4,3,4,3,3,4.0,4,2,4,4,1,1,1,1,1,1,1,4,75.0,1,1,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,4.0,1.0,50.0,2.0,1.0,1,0,1,40.0,3600,2600,0,864101,침체 가위 캔버스원단 리벳 망치,0,0,0,문과,제화원 제화원,1.0,1.0,1,1,0,0,0
11046,5,3,5,5,5,5,5,5,5,5,5,4,4,5,5,1,5,1,5,1,1,1,1,1,1,1,1,1,2,2,2,3,1,1,1,5,4,2,1,2,5,5,1,1,1,1,1,1,5,1,2,1,1,1,1,1,1,1,5,1,5,1,4,18,2,4,1.0,1,1.0,6,4,3,1,1,2,4,1,1.0,1,4,5,2,1,1,1,2,1,1,1,2,100.0,1,1,1.0,2,1.0,2,1.0,2,1.0,1,2,3.0,2.0,2.0,33.0,3.0,1.0,1,0,1,52.0,3000,3000,0,420401,수상인명 구조요원 응급처치법 수상인명 구조법 법적 필요 인력 이기 때문 운동기구 없음,안전 요원,생활체육지도자,없음,체육학,스포츠강사 스포츠강사,1.0,1.0,1,0,0,0,0
11047,1,1,3,5,1,2,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,3,3,3,4,1,1,1,3,5,1,5,1,2,4,1,1,1,1,1,1,1,1,3,1,5,1,1,1,18,1,2,2.0,1,6.0,4,2,4,4,4,4,4,4,4.0,4,4,4,4,1,1,1,2,1,1,1,5,100.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,4.0,4.0,1.0,27.0,2.0,1.0,1,0,1,60.0,2500,1800,0,414301,그림훈련 연출훈련 웹툰 시장 성장 타블렛,0,0,0,문,만화가 만화가,1.0,1.0,1,0,0,0,0
11048,4,3,5,5,5,3,3,3,3,2,4,3,2,5,3,1,3,2,1,1,1,1,1,1,1,2,1,1,4,2,2,2,2,3,1,3,3,3,2,2,3,2,3,3,2,2,1,1,3,2,2,2,2,1,1,1,1,3,4,2,3,3,3,13,2,5,1.0,2,0.0,6,6,4,4,4,4,4,4,4.0,4,4,4,4,3,1,1,1,1,1,1,2,70.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,3.0,3.0,1.0,50.0,6.0,1.0,1,0,1,40.0,8500,3000,0,121105,응용지질기사 지원 사람 점점 줄어듬 컴퓨터 실험도구,0,0,0,지질학,지질학연구원 지질학연구원,1.0,1.0,1,0,0,0,0
11049,4,4,5,5,5,3,3,3,3,5,5,4,4,5,4,4,2,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,2,2,1,3,4,2,2,1,4,4,2,2,1,2,1,1,2,3,2,2,1,1,1,2,1,2,3,2,2,5,3,3,1,5,2.0,1,6.0,6,5,4,4,3,4,4,3,4.0,4,2,3,3,3,1,1,2,1,1,2,3,100.0,1,2,1.0,2,1.0,2,2.0,0,1.0,1,2,3.0,3.0,1.0,41.0,4.0,1.0,1,0,1,47.0,20000,6000,0,11201,공시 회계 프로젝트 매니지먼트 현상 유지 엑셀 워드 파워포인트 더존,0,영업,"공시담당자,공시책임자,CFO,CEO 등",독어독문과,기업 고위임원 기업 고위임원,1.0,1.0,1,0,0,0,0
11050,5,4,5,5,5,5,5,4,5,2,3,4,3,5,1,1,4,4,1,1,1,1,1,1,1,1,1,1,5,1,1,5,2,5,1,5,5,5,5,4,5,5,4,3,5,5,1,1,4,2,1,1,1,1,1,1,1,1,1,1,3,2,4,15,2,6,1.0,1,3.0,3,5,5,3,3,3,4,1,1.0,1,4,4,3,3,1,1,2,1,1,1,4,70.0,1,2,2.0,0,1.0,2,2.0,0,2.0,0,2,2.0,5.0,2.0,33.0,4.0,1.0,1,0,1,45.0,4500,3000,0,621401,항공교통관제사 항공영어능력시험 항공영어 조종및 운항 관련 기본지식 항공역학 업무 자동화 직접 업무 수행 감시 기능 강화 없음 없음,0,없음,항공교통업무 관련 연구용역 사업체,경영학,항공교통관제사 항공교통관제사,1.0,5.0,5,0,0,0,0
11051,5,4,4,3,1,5,5,5,4,1,4,2,2,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,2,4,1,2,3,3,5,1,2,4,5,4,2,2,1,1,4,1,1,1,1,1,1,1,1,4,2,5,3,4,4,16,5,2,2.0,2,0.0,3,5,4,3,3,4,4,4,4.0,3,3,3,4,1,2,1,2,1,3,2,4,100.0,1,1,2.0,0,2.0,0,2.0,0,2.0,0,2,2.0,3.0,2.0,28.0,4.0,1.0,1,0,1,53.0,3800,3400,0,214401,학생 수의 감소 수채화도구 이젤,선생님,0,"화가,조각가",서양화,예능강사 예능강사,1.0,1.0,1,1,0,0,0
11052,5,5,5,5,4,5,4,5,4,5,4,3,3,5,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,1,5,5,1,3,3,2,2,4,4,3,3,3,5,1,1,4,1,1,1,1,1,1,1,1,3,1,1,5,2,4,19,1,2,2.0,2,0.0,3,3,3,3,3,4,4,3,5.0,5,5,5,5,3,1,4,1,1,1,3,3,0.0,1,2,1.0,2,1.0,2,1.0,2,1.0,2,2,1.0,2.0,1.0,38.0,3.0,1.0,1,0,1,40.0,5000,2500,0,841201,자동화 AOD,프로,0,0,전기,이동전화기 수리원 핸드폰(휴대폰) 수리원,1.0,1.0,1,1,0,0,0
11053,4,2,4,3,3,3,4,4,3,3,2,3,3,3,5,5,4,4,4,4,3,4,3,3,2,2,2,3,2,4,2,3,4,5,5,2,3,3,2,3,4,4,2,3,4,3,1,1,2,3,2,2,1,1,1,1,2,3,2,2,2,2,2,13,1,2,1.0,1,2.0,4,4,3,2,2,1,4,3,2.0,3,3,4,3,1,1,1,2,1,1,1,2,80.0,1,2,3.0,0,3.0,0,3.0,0,3.0,0,1,2.0,4.0,1.0,36.0,4.0,1.0,2,0,1,52.0,2500,2000,0,140602,측량및지형공간정보기사 GIS 기초 심화과정 사람 드론 기계 이용 오토캐드,0,웹개발자,0,정보기술컴퓨터공학,지리정보시스템전문가 지리정보시스템전문가,3.0,4.0,2,0,0,0,0
11054,5,4,4,3,4,4,4,4,3,3,4,1,1,5,2,4,4,1,1,1,1,1,1,1,1,3,1,1,2,4,2,4,4,4,3,4,3,4,3,4,4,3,4,3,3,4,1,1,5,1,1,1,1,1,1,1,1,4,4,2,4,4,3,7,1,2,1.0,2,0.0,3,2,4,3,3,4,4,3,4.0,4,4,5,4,1,1,1,1,1,1,1,4,90.0,1,1,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,4.0,2.0,30.0,4.0,1.0,1,0,1,48.0,2500,2400,0,872301,식품가공기능사 수입 농산물 증가 컴퓨터 도장,0,서비스업,0,식품영양학,식품·담배 등급원 식품·담배 등급원,1.0,1.0,1,1,0,0,0
11055,3,3,4,5,4,2,2,1,1,1,2,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,3,1,2,1,1,3,1,1,1,1,1,1,2,2,1,3,1,1,1,1,1,1,1,1,3,5,2,2,3,3,19,3,2,2.0,2,0.0,3,5,4,4,4,4,4,3,3.0,2,2,2,2,1,1,1,2,1,1,1,2,100.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,3.0,1.0,38.0,5.0,1.0,1,0,1,40.0,4000,2400,0,110103,연구 진척 컴퓨터,0,0,0,국어국문학,언어학연구원 언어학연구원,1.0,1.0,1,1,0,0,0
11056,5,4,4,5,1,5,5,5,5,5,5,4,4,5,1,1,4,1,1,1,1,1,1,1,1,1,1,2,3,3,2,3,2,3,2,1,4,5,3,3,3,5,4,2,2,5,1,1,4,1,1,1,1,1,1,1,1,4,4,2,5,4,4,10,1,2,2.0,1,2.0,3,2,3,3,3,3,4,4,3.0,4,5,5,4,3,1,2,1,1,1,2,5,90.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,1,2.0,3.0,2.0,25.0,4.0,1.0,1,0,1,45.0,2700,2700,0,562401,현장운영관리 의사소통 기계화 자동화 컴퓨터 없음,매니저,없음,서비스업,경영학,검표원 검표원,1.0,1.0,1,1,0,0,0
11057,4,3,4,5,4,5,4,4,3,2,2,3,2,5,2,2,3,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,1,2,1,2,2,3,3,2,2,1,3,2,2,1,1,1,2,1,2,2,1,1,1,1,1,2,2,3,2,4,2,13,1,2,2.0,2,0.0,3,4,4,3,3,4,3,4,4.0,3,4,3,4,1,1,1,1,1,1,2,1,80.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,3.0,3.0,2.0,36.0,4.0,1.0,1,0,1,40.0,4000,2500,0,157101,먹거리 관심 사회 문제 일부 삼고 일자리 가위 스푼 비커 스포이드,0,0,0,식품미생물과,식품공학기술자 및 연구원 식품공학기술자,1.0,1.0,1,1,0,0,0
11058,5,3,5,5,5,4,3,3,3,1,3,3,1,5,1,1,3,3,1,1,1,1,1,1,1,1,2,1,5,2,1,1,2,5,1,3,2,3,3,2,3,3,3,2,2,2,1,1,3,1,1,1,1,1,1,1,1,4,3,2,3,3,3,3,1,3,2.0,1,3.0,5,5,4,4,4,4,4,3,3.0,3,4,4,4,1,1,1,1,1,1,1,4,100.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,4.0,3.0,1.0,47.0,4.0,1.0,1,0,1,40.0,4200,2800,0,153203,직무교육 분야 연관 컴퓨터,0,0,0,전자공학,전자계측제어기술자 전자계측제어기술자,1.0,1.0,1,0,0,0,0
11059,4,3,5,4,3,3,1,4,2,1,1,3,2,5,4,1,1,1,2,1,1,1,1,1,1,1,1,1,4,2,2,4,1,3,1,2,2,3,4,1,2,1,4,4,1,3,1,1,3,1,1,1,1,1,1,1,1,3,2,3,3,3,3,7,4,1,2.0,2,0.0,4,5,2,2,2,4,4,2,3.0,0,0,0,3,3,2,4,1,3,3,3,3,0.0,3,0,2.0,0,2.0,0,2.0,0,2.0,0,1,2.0,3.0,1.0,60.0,4.0,2.0,0,6,0,50.0,0,0,4000,15101,차량 고급 장갑 부품카달로그 없다,0,자동차부품 제조업 생산기술부,자동차딜러,자기과,영업 및 판매관리자 영업 및 판매관리자,2.0,5.0,1,0,0,0,0
11060,4,1,5,3,2,4,4,4,2,1,1,3,3,4,4,4,1,3,3,2,2,2,3,2,2,1,4,5,2,5,1,4,3,5,5,4,5,5,4,2,5,3,4,5,4,1,2,1,4,1,1,1,1,1,1,1,1,5,4,4,2,4,4,6,1,1,1.0,2,0.0,5,1,3,2,2,3,3,2,3.0,3,3,0,3,2,2,3,1,2,3,3,4,0.0,1,1,2.0,0,2.0,0,2.0,0,2.0,0,2,1.0,4.0,1.0,59.0,2.0,2.0,0,6,0,50.0,0,0,4000,702502,유리시공 기능사 대형화 실리콘 유리칼 사다리 용접기,유리,공무등,자영업,공고기계,유리 부착원(유리공) 유리 부착원(유리공),2.0,5.0,5,0,0,0,0
11061,5,1,5,5,2,5,5,5,5,5,5,4,5,5,1,1,5,5,2,2,1,4,1,5,1,1,1,3,2,4,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,3,1,1,3,3,1,1,1,5,3,1,5,5,5,17,5,6,1.0,1,2.0,1,5,5,1,1,5,5,3,5.0,1,5,5,4,1,1,4,2,1,1,1,5,90.0,1,2,1.0,2,1.0,2,1.0,2,1.0,2,2,2.0,1.0,2.0,28.0,4.0,1.0,3,0,2,50.0,4000,3500,0,306201,방사선사 실습 자동화 검사장비,방사선사,0,0,방사선학,방사선사 방사선사,1.0,1.0,2,0,0,0,0
11062,3,4,5,4,4,3,3,4,4,3,2,2,2,3,3,3,4,2,2,2,3,2,2,3,2,2,2,2,3,3,2,2,4,3,4,3,2,2,3,3,2,2,3,2,2,2,1,1,2,1,1,1,1,1,1,1,1,3,2,2,4,3,2,4,1,2,1.0,1,2.0,1,5,3,3,3,3,3,3,3.0,4,3,3,3,1,1,1,2,1,1,1,2,70.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,4.0,2.0,1.0,39.0,4.0,1.0,1,0,1,40.0,3700,2500,0,153105,전기기사 전기안전교육 안전 진단 건물 전기설비기기 컴퓨터,0,0,0,전기전자,전기감리 기술자 전기감리 기술자,1.0,1.0,1,0,0,0,0
11063,4,1,4,1,1,4,3,3,3,1,1,3,2,4,1,1,5,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,3,4,1,3,3,4,3,1,3,2,3,2,1,1,2,2,4,1,1,1,1,1,1,1,1,1,1,1,5,1,1,17,4,1,1.0,2,0.0,4,1,2,2,2,2,2,2,2.0,2,2,0,2,2,2,3,1,2,3,1,5,0.0,2,0,1.0,2,2.0,0,2.0,0,2.0,0,1,2.0,3.0,2.0,38.0,2.0,2.0,0,6,0,35.0,0,0,1650,550201,육아돌봄 자격증 저출산 가정에 있는 물건들,0,가사도우미,보육교사,여상,육아 도우미(베이비시터) 육아 도우미(베이비시터),2.0,4.0,5,0,0,0,0
11064,5,1,4,3,1,2,4,4,4,3,1,4,3,5,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,4,3,5,3,5,1,3,3,1,3,1,5,4,4,3,4,5,1,1,5,1,1,1,1,1,1,1,1,4,1,4,3,4,3,19,4,1,1.0,1,4.0,4,1,5,3,3,5,4,3,3.0,3,3,3,3,2,2,1,1,3,3,1,5,0.0,1,1,2.0,0,2.0,0,2.0,0,2.0,0,2,4.0,3.0,2.0,53.0,3.0,2.0,0,5,0,32.0,0,0,2000,511101,이용사자격증 미용사자격증 사람을 대하는 마음가짐 기술력 사람 머리 기계 때문 클리퍼 가위 면도기 드라이,이발사,미용사,샵오픈,경영,이용사 이용사,3.0,4.0,1,0,0,0,0
11065,4,4,4,4,4,2,2,2,2,2,3,3,2,4,3,4,3,3,3,3,3,3,2,2,1,1,1,2,4,2,2,2,2,2,1,3,4,3,2,4,4,3,3,3,2,4,1,2,3,2,2,2,1,1,1,1,1,3,3,3,3,3,3,18,4,1,2.0,2,0.0,5,5,3,4,4,4,4,3,3.0,0,3,4,3,1,2,1,2,1,2,2,2,0.0,1,1,2.0,0,2.0,0,3.0,0,3.0,0,2,4.0,2.0,2.0,52.0,4.0,2.0,0,6,0,30.0,0,0,2000,411103,영화 산업 HWP 크리에이터,작가,회사원,0,불어불문학,영화시나리오작가 영화시나리오작가,2.0,2.0,4,0,0,0,0
11066,2,1,2,1,1,4,2,3,2,1,2,2,2,5,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,4,1,1,1,1,1,1,1,1,3,2,3,3,1,3,14,1,2,2.0,2,0.0,3,1,3,2,2,4,2,2,3.0,3,3,3,3,1,1,1,1,1,1,1,4,100.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,3.0,2.0,1.0,74.0,1.0,1.0,3,0,2,48.0,1800,1800,0,562301,주차증 볼펜,0,자영업,0,0,주차 관리·안내원 주차 관리·안내원,1.0,1.0,2,1,0,0,0
11067,4,4,5,5,4,5,4,2,4,4,4,3,2,5,3,3,3,5,1,1,3,2,2,1,1,1,1,2,3,3,2,2,1,2,2,3,3,2,2,2,4,4,2,2,3,3,1,1,2,1,2,2,1,1,1,1,1,4,4,4,4,4,3,13,2,5,2.0,1,3.0,2,5,4,4,4,4,4,4,3.0,3,3,3,3,1,1,1,2,1,1,1,3,100.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,1.0,4.0,1.0,47.0,5.0,1.0,1,0,1,50.0,7500,3200,0,121102,시스템 운영 절차등 기업 성장 둔화 컴퓨터 엑셀 없음,0,대학시간강사,없음,농화학,화학연구원 화학연구원,1.0,1.0,1,0,0,0,0
11068,5,5,4,4,4,3,4,3,4,4,3,4,3,5,1,5,4,1,1,1,5,1,1,1,1,1,1,5,1,3,3,5,1,4,2,5,4,3,4,1,4,3,3,4,4,4,1,1,4,1,1,1,1,1,1,1,1,4,3,4,4,3,4,9,1,2,1.0,1,2.0,4,2,3,3,2,4,4,2,3.0,2,2,4,4,1,1,1,1,1,1,2,4,80.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,1.0,3.0,2.0,36.0,4.0,1.0,1,0,1,55.0,3200,1800,0,531701,조주기능사 커피제조 판매 커피 비량 커피전문점 증가 에스프레소머신 드립포트 드립서버 없음,0,없음,없음,식품영양학,음료 조리사(바리스타 포함) 음료 조리사(바리스타 포함),1.0,1.0,1,0,0,0,0
11069,5,2,4,4,4,3,3,1,4,4,3,4,1,4,3,4,2,3,3,1,2,3,3,1,1,3,2,1,4,2,2,3,2,4,3,5,4,5,4,4,5,3,4,4,4,1,1,1,3,2,2,3,2,3,2,3,2,4,1,1,1,1,1,15,2,6,1.0,2,0.0,4,2,3,2,2,2,2,1,3.0,3,4,5,4,1,1,1,2,1,1,1,4,88.0,1,2,2.0,0,1.0,1,2.0,0,2.0,0,2,1.0,1.0,1.0,38.0,2.0,1.0,1,0,1,50.0,4500,2000,0,250301,해기사 배관기능장 국방 개혁 드라이브 펜치 없음,0,없음,선박기관사,인문계,부사관 부사관,1.0,1.0,1,0,0,0,0
11070,3,3,4,3,2,3,3,3,3,3,3,3,3,2,3,4,3,3,3,2,2,2,2,1,1,2,1,1,2,5,1,5,1,2,1,4,4,2,3,3,4,4,4,4,2,3,3,1,3,1,1,2,1,1,1,1,2,2,3,5,4,4,2,18,1,1,2.0,1,5.0,5,3,4,4,3,3,5,3,2.0,3,3,3,4,3,2,4,1,3,1,1,4,0.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,3.0,2.0,1.0,36.0,2.0,2.0,0,6,0,40.0,0,0,2000,414601,노래 안무 무대매너 문화 예술 수요 공급 때문 마이크 의상 없음,연예인,없음,"보컬 트레이너, 음반 제작자",물리교육학,가수 가수,3.0,5.0,2,0,0,0,0
11071,3,2,3,3,4,3,3,2,3,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,5,2,3,3,1,3,1,1,1,1,1,1,1,1,2,2,3,1,1,2,1,1,1,1,1,4,5,2,3,2,2,19,3,2,2.0,2,0.0,3,5,3,4,4,4,4,3,4.0,4,3,4,4,1,1,1,2,1,1,2,1,100.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,4.0,1.0,35.0,4.0,1.0,1,0,1,40.0,3600,3000,0,110103,예전 연구 성과 컴퓨터,0,0,0,언어학과,언어학연구원 언어학연구원,1.0,1.0,1,1,0,0,0
